lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd,discount_pct,age,gender,income_band,loyalty_tier,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,total_sessions,total_revenue,preferred_device,predicted_prob,priority_tier
L503344,C102279,MKT2025,2025-09-10,Meta,/new-arrivals,10,51.0,South West,False,,13.53,10.0,38.0,male,Upper-Middle,bronze,5.642857142857143,188.92857142857144,2.0,0.0,14.0,56.8,mobile,0.12,Low
L503345,C100902,MKT2018,2025-07-13,Meta,/landing-b,10,45.0,North West,False,,14.18,10.0,37.0,male,Upper-Middle,gold,6.5,295.5,2.0,2.0,2.0,49.44,mobile,0.08,Low
L503346,C100163,MKT2030,"Jan 23, 2025",Programmatic,/promo-summer,0,26.0,South West,False,,5.16,0.0,18.0,male,Middle,bronze,4.428571428571429,233.42857142857144,2.0,1.0,7.0,50.71,desktop,0.20666666666666667,Low
L503347,C100492,MKT2015,2025-06-15,Google,/landing-b,10,50.0,South East,True,2025-06-19,17.41,10.0,29.0,non-binary,Middle,silver,5.714285714285714,227.57142857142856,3.0,1.0,7.0,0.0,mobile,0.8133333333333334,High
L503348,C101325,MKT2035,12-17-2025,Google,/landing-b,20,18.0,North West,False,,22.28,20.0,19.0,female,Middle,bronze,6.0,253.33333333333337,0.0,0.0,3.0,30.57,mobile,0.02666666666666667,Low
L503349,C100298,MKT2010,2025-04-04,Google,/landing-a,10,53.0,South West,True,2025-04-09,19.89,10.0,35.0,male,High,bronze,5.777777777777778,257.3333333333333,1.0,0.0,9.0,228.01,mobile,0.78,High
L503350,C102138,MKT2006,2025-03-05,Meta,/quiz,20,34.0,North West,False,,19.53,20.0,29.0,female,Middle,bronze,4.25,250.0,1.0,0.0,8.0,37.9,mobile,0.08666666666666667,Low
L503351,C100204,MKT2001,25/01/2025,Google,/bundle-offer,20,60.0,South South,True,2025-02-09,15.63,20.0,29.0,male,Middle,silver,4.4,273.6,2.0,1.0,10.0,24.68,mobile,0.8,High
L503352,C101837,MKT2017,2025-07-08,Meta,/bundle-offer,10,40.0,South East,True,2025-08-06,8.0,10.0,48.0,female,Upper-Middle,gold,6.285714285714286,182.5,3.0,2.0,8.0,99.92,mobile,0.8133333333333334,High
L503353,C101996,MKT2023,2025-08-04,CRM,/quiz,20,59.0,South West,True,2025-08-25,3.56,20.0,33.0,female,High,bronze,5.2,328.8,3.0,0.0,5.0,27.88,desktop,0.8066666666666666,High
L503354,C102014,MKT2013,2025-05-24,Meta,/bundle-offer,0,5.0,South South,True,2025-05-29,8.86,0.0,36.0,female,Lower-Middle,bronze,4.0,151.0,0.0,0.0,2.0,0.0,mobile,0.7533333333333333,High
L503355,C100573,MKT2021,2026-01-16,Partner,/new-arrivals,5,32.0,North Central,False,,17.46,5.0,34.0,male,Upper-Middle,silver,6.625,209.875,4.0,0.0,8.0,0.0,mobile,0.2,Low
L503356,C100214,MKT2000,2025-05-04,Meta,/landing-b,20,56.0,South West,False,,$19.15,20.0,33.0,female,High,silver,5.0,291.8,6.0,4.0,10.0,140.11,mobile,0.22,Low
L503357,C102139,MKT2017,2025-06-18,Meta,/landing-a,20,34.0,North West,False,,21.7,20.0,36.0,female,Upper-Middle,bronze,5.357142857142857,208.78571428571428,5.0,1.0,14.0,159.34,mobile,0.14,Low
L503358,C101894,MKT2030,2025-01-18,Programmatic,/new-arrivals,5,34.0,South West,False,,13.03,5.0,27.0,male,Low,silver,5.444444444444445,212.22222222222223,5.0,4.0,9.0,0.0,mobile,0.1,Low
L503359,C101295,MKT2029,2025-10-15,Google,/new-arrivals,5,32.0,South South,False,,19.29,5.0,36.0,male,Lower-Middle,silver,5.875,284.625,5.0,2.0,8.0,59.53999999999999,desktop,0.28,Low
L503360,C101347,MKT2005,2025-02-25,Meta,/promo-summer,15,24.0,South West,True,2025-03-12,12.49,15.0,34.0,male,Upper-Middle,silver,4.5,208.75,1.0,0.0,4.0,243.78,desktop,0.8066666666666666,High
L503361,C102094,MKT2022,2025-08-15,CRM,/landing-b,0,10.0,North Central,True,2025-08-25,1.0,0.0,31.0,female,Low,bronze,6.5,173.5,2.0,0.0,4.0,106.36,mobile,0.7733333333333333,High
L503362,C101416,MKT2018,2025-07-28,Meta,/landing-b,0,45.0,South West,False,,20.53,0.0,38.0,female,Low,silver,6.0,221.66666666666663,4.0,1.0,12.0,74.28999999999999,mobile,0.16,Low
L503363,C100517,MKT2006,2025-03-17,Meta,/promo-summer,5,32.0,South East,True,2025-04-10,14.97,5.0,26.0,female,Upper-Middle,bronze,5.0,195.8,2.0,1.0,5.0,154.23000000000002,desktop,0.7333333333333333,High
L503364,C101185,MKT2030,2025-01-14,Programmatic,/landing-b,0,30.0,North West,True,2025-02-12,$11.19,0.0,33.0,male,Low,gold,5.2,249.6,2.0,1.0,5.0,32.32,mobile,0.24666666666666667,Low
L503365,C102219,MKT2024,08-24-2025,Creator,/landing-a,5,41.0,South West,False,,16.46,5.0,32.0,male,Low,gold,5.714285714285714,232.28571428571428,4.0,1.0,7.0,250.52,mobile,0.16666666666666666,Low
L503366,C101256,MKT2025,2025-08-18,Meta,/landing-a,0,52.0,South West,True,2025-09-07,USD 13.38,0.0,43.0,female,High,silver,4.7,238.1,4.0,3.0,10.0,139.76999999999998,desktop,0.26666666666666666,Low
L503367,C101352,MKT2035,2025-12-02,Google,/landing-b,20,33.0,North Central,True,,20.25,20.0,38.0,male,Middle,bronze,5.583333333333333,202.08333333333337,3.0,1.0,12.0,0.0,mobile,0.7533333333333333,High
L503368,C102002,MKT2024,2025-08-11,Creator,/landing-b,10,5.0,North West,False,,16.38,10.0,27.0,non-binary,Lower-Middle,bronze,6.6,235.4,2.0,0.0,5.0,15.29,mobile,0.10666666666666667,Low
L503369,C102194,MKT2018,2025-08-10,Meta,/landing-b,10,51.0,North Central,True,2025-08-16,6.15,10.0,29.0,female,Upper-Middle,bronze,5.818181818181818,256.09090909090907,3.0,1.0,11.0,92.77,mobile,0.76,High
L503370,C102122,MKT2000,2025-05-01,Meta,/promo-summer,5,43.0,South South,False,,12.2,5.0,29.0,male,High,gold,5.571428571428571,255.1428571428571,1.0,0.0,7.0,95.54,mobile,0.46,Medium
L503371,C101982,MKT2024,2025/08/12,Creator,/quiz,15,46.0,South South,True,2025-08-13,24.91,15.0,28.0,female,Middle,bronze,6.5,248.75,3.0,1.0,4.0,135.01999999999998,desktop,0.8333333333333334,High
L503372,C100371,MKT2035,2025-11-30,Google,/new-arrivals,5,46.0,South West,False,,15.43,5.0,32.0,female,Middle,silver,5.0,138.0,3.0,2.0,4.0,110.28,mobile,0.16,Low
L503373,C101904,MKT2001,2025-01-24,Google,/landing-b,0,36.0,South West,False,,20.59,0.0,18.0,male,Middle,bronze,5.846153846153846,306.0,3.0,2.0,13.0,0.0,mobile,0.28,Low
L503374,C101648,MKT2030,2025-01-27,Programmatic,/bundle-offer,0,30.0,North Central,True,2025-02-04,13.47,0.0,37.0,male,Middle,bronze,5.5,196.16666666666663,2.0,0.0,6.0,127.64,mobile,0.76,High
L503375,C102024,MKT2011,2025-04-24,CRM,/landing-b,20,22.0,North Central,False,,11.87,20.0,45.0,female,Lower-Middle,silver,5.090909090909091,242.36363636363637,4.0,3.0,11.0,71.54,mobile,0.35333333333333333,Medium
L503376,C102154,MKT2022,2025-07-31,CRM,/quiz,15,32.0,South West,False,,4,15.0,29.0,male,Upper-Middle,bronze,7.0,247.83333333333337,1.0,1.0,6.0,0.0,mobile,0.3333333333333333,Medium
L503377,C101648,MKT2029,2025-10-15,Google,/landing-a,0,5.0,North Central,False,,23,0.0,37.0,male,Middle,bronze,5.5,196.16666666666663,2.0,0.0,6.0,127.64,mobile,0.04666666666666667,Low
L503378,C101835,,2025-10-28,Google,/landing-a,10,63.0,South West,True,2025-11-02,17.42,10.0,25.0,female,High,silver,5.9,231.9,4.0,0.0,10.0,0.0,mobile,0.8066666666666666,High
L503379,C100850,MKT2012,2025-05-08,Partner,/promo-summer,0,57.0,North Central,False,,7.96,0.0,41.0,non-binary,Upper-Middle,silver,4.5,153.5,0.0,0.0,2.0,92.89,mobile,0.6533333333333333,Medium
L503380,C100176,MKT2013,"Mar 11, 2025",Meta,/new-arrivals,15,29.0,South South,False,,17,15.0,37.0,female,Lower-Middle,bronze,5.5,264.0,3.0,1.0,8.0,155.20999999999998,mobile,0.30666666666666664,Low
L503381,C102308,MKT2017,2025-06-23,Meta,/landing-a,5,28.0,South West,False,,USD 18.96,5.0,38.0,male,Middle,gold,7.0,270.57142857142856,2.0,0.0,7.0,66.97,mobile,0.13333333333333333,Low
L503382,C102260,MKT2009,2025-04-05,Creator,/quiz,5,21.0,South West,False,,$23.00,5.0,20.0,female,Lower-Middle,silver,4.6,189.4,3.0,0.0,10.0,25.91,mobile,0.08666666666666667,Low
L503383,C101479,MKT2004,2025-09-02,Partner,/quiz,10,50.0,South West,False,,6.92,10.0,30.0,male,Upper-Middle,gold,5.8,313.8,3.0,1.0,5.0,125.04,mobile,0.16,Low
L503384,C100957,MKT2014,2025-11-18,Google,/quiz,20,75.0,South South,False,,$22.87,20.0,40.0,male,Lower-Middle,platinum,6.0,167.44444444444446,3.0,1.0,9.0,18.21,mobile,0.35333333333333333,Medium
L503385,C102211,MKT2010,"Apr 17, 2025",Google,/new-arrivals,10,39.0,South South,False,,17.72,10.0,35.0,female,Low,bronze,6.222222222222222,193.77777777777777,2.0,1.0,9.0,67.49,mobile,0.16,Low
L503386,C100650,MKT2024,2025-08-10,Creator,/landing-b,0,25.0,South West,False,,24.71,0.0,29.0,male,Low,silver,5.2,215.6,3.0,2.0,5.0,0.0,mobile,0.29333333333333333,Low
L503387,C102119,MKT2015,"Jun 05, 2025",Google,/bundle-offer,0,64.0,South South,False,,18.21,0.0,23.0,female,Middle,platinum,5.1,282.0,4.0,1.0,10.0,23.59,desktop,0.17333333333333334,Low
L503388,C101929,MKT2023,2025-08-01,CRM,/landing-b,0,69.0,South West,False,,6.81,0.0,29.0,male,Middle,gold,5.375,215.375,4.0,2.0,8.0,0.0,desktop,0.13333333333333333,Low
L503389,C100182,MKT2032,"Nov 01, 2025",Google,/quiz,10,58.0,North West,False,,16.94,10.0,49.0,female,Middle,silver,6.875,120.375,5.0,2.0,8.0,70.99,mobile,0.10666666666666667,Low
L503390,C102196,MKT2003,2025-01-31,CRM,/landing-b,0,28.0,North West,True,2025-02-02,1.94,0.0,26.0,female,Upper-Middle,bronze,4.363636363636363,236.9090909090909,2.0,1.0,11.0,167.16,mobile,0.7333333333333333,High
L503391,C100593,MKT2008,2025-04-04,Meta,/promo-summer,20,52.0,North Central,True,2025-04-21,15.27,20.0,35.0,male,Middle,bronze,7.625,191.5,3.0,3.0,8.0,0.0,desktop,0.7066666666666667,High
L503392,C100169,MKT2012,2025-06-11,Partner,/quiz,20,56.0,North Central,True,2025-06-12,16.49,20.0,37.0,male,Middle,gold,5.25,215.625,4.0,2.0,8.0,67.49,mobile,0.82,High
L503393,C100035,MKT2033,2025-11-07,Programmatic,/bundle-offer,0,26.0,South East,False,,$13.03,0.0,0.0,male,Lower-Middle,bronze,6.0,182.2,1.0,1.0,5.0,0.0,mobile,0.25333333333333335,Low
L503394,C101092,MKT2010,2025-05-04,Google,/promo-summer,20,46.0,South East,False,,15.78,20.0,18.0,female,Upper-Middle,bronze,4.875,211.57142857142856,2.0,1.0,8.0,54.3,mobile,0.14,Low
L503395,C101474,MKT2020,2025-05-31,CRM,/bundle-offer,0,20.0,South South,True,2025-06-23,4.84,0.0,37.0,male,Middle,bronze,5.083333333333333,229.5,3.0,2.0,12.0,70.29,mobile,0.4066666666666667,Medium
L503396,C101170,MKT2021,12-18-2025,Partner,/new-arrivals,5,34.0,South South,False,,11.88,5.0,39.0,male,Lower-Middle,silver,6.461538461538462,176.07692307692307,6.0,6.0,13.0,139.78,mobile,0.24666666666666667,Low
L503397,C101487,MKT2002,2025-01-30,Google,/quiz,5,47.0,South South,False,,17.04,5.0,32.0,female,Upper-Middle,bronze,4.25,305.25,2.0,0.0,4.0,0.0,mobile,0.13333333333333333,Low
L503398,C102280,MKT2031,2025-10-16,Meta,/promo-summer,20,56.0,North Central,False,,9.36,20.0,32.0,male,High,gold,6.1,204.9,3.0,1.0,10.0,0.0,mobile,0.7,High
L503399,C101615,MKT2032,2025-10-30,Google,/landing-a,0,61.0,South West,True,2025-11-23,16.67,0.0,47.0,male,Middle,gold,4.6,143.6,1.0,0.0,5.0,34.52,mobile,0.5133333333333333,Medium
L503400,C100864,MKT2010,2025-05-12,Google,/landing-a,15,48.0,South South,True,06-03-2025,17.27,15.0,34.0,male,High,bronze,5.857142857142857,265.42857142857144,5.0,2.0,7.0,59.36,tablet,0.44,Medium
L503401,C100196,MKT2004,2025-09-02,Partner,/quiz,0,23.0,North Central,True,2025-09-25,13.14,0.0,44.0,male,Lower-Middle,gold,4.4,233.7,4.0,2.0,10.0,0.0,mobile,0.8333333333333334,High
L503402,C101964,MKT2015,19/05/2025,Google,/bundle-offer,15,40.0,South South,True,2025-06-06,22.45,15.0,0.0,male,High,silver,6.2,147.8,4.0,0.0,5.0,0.0,mobile,0.72,High
L503403,C101403,MKT2003,2025-02-19,CRM,/landing-b,5,27.0,South South,True,2025-03-16,1.0,5.0,34.0,male,Low,bronze,5.125,193.25,3.0,2.0,8.0,0.0,desktop,0.7666666666666667,High
L503404,C100466,MKT2019,2025-07-15,Meta,/quiz,0,51.0,South West,True,2025-07-29,$17.15,0.0,24.0,female,Middle,gold,5.583333333333333,257.5833333333333,6.0,5.0,12.0,27.73,mobile,0.78,High
L503405,C100749,MKT2024,2025-08-27,Creator,/new-arrivals,15,17.0,North West,True,2025-09-03,$22.50,15.0,45.0,male,Middle,bronze,6.0,207.0,1.0,0.0,1.0,12.02,desktop,0.7533333333333333,High
L503406,C101922,MKT2030,2025-02-16,Programmatic,/new-arrivals,10,37.0,South West,False,,11.68,10.0,0.0,female,Middle,bronze,6.714285714285714,292.57142857142856,2.0,0.0,7.0,0.0,mobile,0.04,Low
L503407,C101759,MKT2032,2025-10-25,Google,/landing-b,0,37.0,South South,False,,22.37,0.0,42.0,male,Low,bronze,5.0,209.25,1.0,0.0,8.0,0.0,desktop,0.1,Low
L503408,C102058,MKT2031,2025-10-17,Meta,/new-arrivals,20,46.0,South West,False,,16.0,20.0,18.0,female,Lower-Middle,gold,5.0,280.77777777777777,4.0,1.0,9.0,0.0,mobile,0.16666666666666666,Low
L503409,C100825,MKT2021,2025/12/11,Partner,/bundle-offer,15,47.0,S/South,False,,13.52,15.0,18.0,female,Upper-Middle,gold,5.166666666666667,242.33333333333337,1.0,0.0,6.0,29.99,mobile,0.11333333333333333,Low
L503410,C100666,MKT2020,2025-07-21,CRM,/bundle-offer,0,28.0,South South,True,2025/07/28,$4.00,0.0,43.0,male,Middle,bronze,5.5,260.5,2.0,2.0,6.0,89.01,desktop,0.7,High
L503411,C101470,MKT2007,2025-03-13,Creator,/new-arrivals,10,42.0,South West,True,2025-03-30,18.63,10.0,28.0,male,Middle,silver,4.875,199.5,3.0,2.0,8.0,135.13,desktop,0.7266666666666667,High
L503412,C100064,MKT2031,2025-11-04,Meta,/bundle-offer,10,35.0,South South,False,,14.59,10.0,43.0,female,Lower-Middle,silver,6.666666666666667,292.0,7.0,4.0,9.0,115.94,mobile,0.4266666666666667,Medium
L503413,C100353,MKT2011,2025-05-01,CRM,/bundle-offer,10,44.0,North West,False,,7,10.0,35.0,female,Low,gold,4.857142857142857,208.8571428571429,2.0,1.0,7.0,16.25,desktop,0.08,Low
L503414,C102332,MKT2000,"May 27, 2025",Meta,/bundle-offer,15,45.0,North Central,False,,12.71,15.0,29.0,male,High,bronze,5.625,223.5,1.0,1.0,8.0,0.0,mobile,0.16,Low
L503415,C100050,MKT2030,2025-01-28,Programmatic,/promo-summer,0,18.0,South South,True,2025-02-11,4.15,0.0,34.0,female,Middle,bronze,4.833333333333333,176.16666666666666,1.0,1.0,6.0,0.0,mobile,0.7133333333333334,High
L503416,C101774,MKT2005,2025-02-20,Meta,/promo-summer,5,16.0,South East,False,,22.26,5.0,18.0,female,Middle,bronze,3.3333333333333335,213.33333333333337,1.0,1.0,3.0,69.14,desktop,0.11333333333333333,Low
L503417,C100383,MKT2011,2025-04-19,CRM,/new-arrivals,15,26.0,South South,False,,6.2,15.0,21.0,male,Lower-Middle,silver,5.5,270.375,0.0,0.0,8.0,75.77000000000001,mobile,0.43333333333333335,Medium
L503418,C100829,MKT2002,2025-02-22,Google,/landing-a,0,37.0,South South,True,2025-03-19,18.04,0.0,37.0,female,Low,bronze,4.0,213.0,0.0,0.0,2.0,0.0,mobile,0.76,High
L503419,C101376,MKT2017,"Jun 10, 2025",Meta,/new-arrivals,0,34.0,South West,False,,14.53,0.0,47.0,male,Middle,silver,6.666666666666667,210.33333333333337,8.0,6.0,12.0,0.0,mobile,0.11333333333333333,Low
L503420,,MKT2023,08-05-2025,CRM,/bundle-offer,5,41.0,South West,True,2025-08-07,7.58,5.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,,Unknown,0.41333333333333333,Medium
L503421,C101253,MKT2027,2025-04-22,Google,/new-arrivals,10,38.0,South South,False,,24.64,10.0,28.0,female,Middle,silver,6.0,207.83333333333337,2.0,1.0,6.0,46.41,desktop,0.1,Low
L503422,C100907,MKT2025,2025-09-07,Meta,/promo-summer,0,50.0,South South,False,,12,0.0,37.0,male,High,silver,5.142857142857143,206.42857142857144,1.0,1.0,7.0,84.75,mobile,0.23333333333333334,Low
L503423,C100421,MKT2019,2025-07-13,Meta,/landing-b,0,41.0,North Central,False,,15.98,0.0,31.0,prefer not say,Upper-Middle,bronze,7.0,214.875,3.0,1.0,8.0,0.0,desktop,0.4,Medium
L503424,C101875,MKT2008,2025/03/18,Meta,/promo-summer,0,39.0,South South,False,,13.19,0.0,39.0,male,Middle,silver,5.444444444444445,168.125,4.0,2.0,9.0,126.3,desktop,0.14,Low
L503425,C101312,MKT2030,2025-02-12,Programmatic,/bundle-offer,5,11.0,North West,False,,9.76,5.0,18.0,male,Middle,bronze,5.1,211.7,3.0,1.0,10.0,24.3,mobile,0.08,Low
L503426,C100745,MKT2028,2025-09-28,Google,/landing-a,5,47.0,South West,False,,15.27,5.0,50.0,male,Lower-Middle,gold,5.230769230769231,195.92307692307693,6.0,3.0,13.0,153.57,mobile,0.07333333333333333,Low
L503427,C100979,MKT2027,2025/04/25,Google,/new-arrivals,15,24.0,North West,False,,20.45,15.0,18.0,female,Low,gold,5.666666666666667,231.33333333333337,3.0,3.0,6.0,79.03999999999999,desktop,0.16666666666666666,Low
L503428,C102220,MKT2007,2025-04-03,Creator,/promo-summer,0,57.0,South West,False,,20.09,0.0,32.0,female,Upper-Middle,gold,5.5,193.08333333333337,5.0,2.0,12.0,0.0,mobile,0.16666666666666666,Low
L503429,C101484,MKT2013,2025-05-25,Meta,/landing-a,10,55.0,South South,False,,15.44,10.0,28.0,male,Middle,bronze,4.0,206.6,0.0,0.0,5.0,47.23,desktop,0.14666666666666667,Low
L503430,C100415,MKT2026,09-17-2025,Google,/bundle-offer,0,76.0,South West,True,"Oct 12, 2025",18.87,0.0,38.0,female,Middle,bronze,5.076923076923077,267.0,5.0,3.0,13.0,146.89,mobile,0.86,High
L503431,C100342,MKT2017,2025-06-22,Meta,/quiz,5,29.0,North West,False,,10.34,5.0,48.0,female,Middle,bronze,5.875,225.75,2.0,1.0,8.0,0.0,mobile,0.17333333333333334,Low
L503432,C100926,MKT2002,2025-02-23,Google,/landing-a,10,35.0,North West,True,2025-03-21,16.23,10.0,34.0,female,Lower-Middle,bronze,5.0,210.0,0.0,0.0,5.0,0.0,desktop,0.2,Low
L503433,C100837,MKT2011,2025-04-23,CRM,/landing-a,10,35.0,South South,True,2025-05-10,3.49,10.0,19.0,female,Lower-Middle,bronze,5.25,198.75,2.0,1.0,8.0,59.29,desktop,0.6933333333333334,High
L503434,C100168,MKT2001,2025-02-14,Google,/landing-a,0,29.0,South West,False,,15.43,0.0,44.0,male,Low,silver,7.333333333333333,178.33333333333334,4.0,3.0,6.0,116.71,desktop,0.08666666666666667,Low
L503435,C100798,MKT2035,2025-12-07,Google,/promo-summer,10,25.0,North Central,False,,24.9,10.0,33.0,female,Middle,bronze,5.222222222222222,242.88888888888889,6.0,1.0,9.0,0.0,mobile,0.2866666666666667,Low
L503436,C100850,MKT2028,2025-09-24,Google,/landing-b,0,26.0,North Central,True,2025-09-27,17,0.0,41.0,non-binary,Upper-Middle,silver,4.5,153.5,0.0,0.0,2.0,92.89,mobile,0.8266666666666667,High
L503437,C100849,MKT2026,2025-09-20,Google,/bundle-offer,10,40.0,South West,False,,20.17,10.0,18.0,female,Lower-Middle,gold,5.545454545454546,184.63636363636363,1.0,0.0,11.0,0.0,desktop,0.08,Low
L503438,C102126,MKT2011,2025-04-25,CRM,/landing-a,10,34.0,South West,True,04-30-2025,12.52,10.0,37.0,female,Upper-Middle,bronze,5.9,189.9,5.0,4.0,10.0,205.96,mobile,0.34,Medium
L503439,C100881,MKT2033,2025/11/11,Programmatic,/new-arrivals,15,31.0,South West,False,,$6.45,15.0,20.0,female,Lower-Middle,silver,4.2,220.7,1.0,1.0,10.0,0.0,mobile,0.11333333333333333,Low
L503440,C100218,MKT2017,"Jul 09, 2025",Meta,/promo-summer,10,38.0,North West,False,,18.19,10.0,35.0,male,Middle,silver,5.571428571428571,220.57142857142856,4.0,2.0,7.0,37.3,desktop,0.06666666666666667,Low
L503441,C100616,MKT2007,2025-03-09,Creator,/quiz,10,39.0,South West,False,,18.94,10.0,32.0,female,Middle,silver,7.5,217.625,4.0,0.0,8.0,57.07,mobile,0.15333333333333332,Low
L503442,C100681,MKT2011,2025-05-01,CRM,/landing-a,20,19.0,N Central,False,,$6.46,20.0,31.0,female,Lower-Middle,bronze,3.75,167.875,5.0,3.0,8.0,98.04,mobile,0.17333333333333334,Low
L503443,C100273,MKT2033,2025-11-24,Programmatic,/promo-summer,20,47.0,South South,True,2025-12-03,$7.39,20.0,31.0,female,Middle,silver,6.571428571428571,299.57142857142856,1.0,1.0,7.0,94.77,desktop,0.6533333333333333,Medium
L503444,C100779,MKT2023,2025-08-02,CRM,/bundle-offer,5,9.0,North West,False,,3.59,5.0,22.0,male,Lower-Middle,bronze,3.857142857142857,257.7142857142857,2.0,2.0,7.0,196.0,mobile,0.07333333333333333,Low
L503445,C102089,MKT2021,2025-12-31,Partner,/bundle-offer,10,34.0,North Central,False,,9.93,10.0,40.0,female,Upper-Middle,bronze,5.1,199.6,6.0,3.0,10.0,26.89,mobile,0.15333333333333332,Low
L503446,C101191,MKT2003,"Feb 07, 2025",CRM,/landing-b,15,52.0,South South,True,2025-02-16,$9.48,15.0,43.0,male,Lower-Middle,gold,5.0,151.2,2.0,0.0,5.0,0.0,desktop,0.4266666666666667,Medium
L503447,C101403,MKT2024,2025-08-15,Creator,/promo-summer,0,20.0,South South,True,2025-09-08,21.59,0.0,34.0,male,Low,bronze,5.125,193.25,3.0,2.0,8.0,0.0,desktop,0.7733333333333333,High
L503448,C100236,MKT2017,2025-06-28,Meta,/landing-a,0,12.0,North Central,False,,14.82,0.0,39.0,non-binary,Low,bronze,5.9,339.27272727272725,3.0,0.0,11.0,0.0,mobile,0.08,Low
L503449,C100830,MKT2023,2025-08-06,CRM,/new-arrivals,10,38.0,North Central,False,,8.12,10.0,36.0,male,Middle,gold,5.666666666666667,268.0,0.0,0.0,3.0,9.83,mobile,0.4866666666666667,Medium
L503450,C100255,MKT2032,2025-11-09,Google,/landing-a,20,22.0,North West,False,,USD 21.35,20.0,31.0,female,Lower-Middle,bronze,4.6,228.1,4.0,2.0,10.0,0.0,mobile,0.13333333333333333,Low
L503451,C101366,MKT2018,09-03-2025,Meta,/quiz,0,40.0,South South,True,2025-09-04,9.57,0.0,38.0,female,Upper-Middle,bronze,5.4,239.6,2.0,0.0,5.0,46.49,mobile,0.7,High
L503452,C100492,MKT2013,2025-02-13,Meta,/new-arrivals,25,30.0,South East,False,,16.98,25.0,29.0,non-binary,Middle,silver,5.714285714285714,227.57142857142856,3.0,1.0,7.0,0.0,mobile,0.34,Medium
L503453,C101923,MKT2026,2025-09-11,Google,/promo-summer,5,63.0,South South,True,2025-09-23,12.19,5.0,23.0,female,High,gold,4.076923076923077,196.84615384615384,7.0,3.0,13.0,77.43,tablet,0.66,Medium
L503454,C101711,MKT2003,2025-02-22,CRM,/landing-b,15,49.0,North Central,False,,10.07,15.0,24.0,female,Upper-Middle,platinum,5.6,215.2,2.0,2.0,5.0,70.43,mobile,0.21333333333333335,Low
L503455,C101909,MKT2033,11-13-2025,Programmatic,/promo-summer,20,59.0,South West,False,,6.71,20.0,27.0,female,Lower-Middle,platinum,6.636363636363637,177.36363636363637,4.0,0.0,11.0,228.69,mobile,0.22,Low
L503456,C102232,MKT2019,2025-06-25,Meta,/bundle-offer,5,16.0,South West,True,2025-07-02,USD 12.87,5.0,24.0,female,Lower-Middle,bronze,3.5,223.75,2.0,0.0,8.0,77.4,mobile,0.7133333333333334,High
L503457,C100894,MKT2005,2025-03-09,Meta,/quiz,0,70.0,South West,True,2025-03-19,USD 7.73,0.0,31.0,male,Lower-Middle,gold,5.571428571428571,233.71428571428572,0.0,0.0,7.0,0.0,mobile,0.82,High
L503458,C101256,MKT2013,2025-01-29,Meta,/new-arrivals,0,44.0,South West,False,,6.11,0.0,43.0,female,High,silver,4.7,238.1,4.0,3.0,10.0,139.76999999999998,desktop,0.08,Low
L503459,C100239,MKT2008,2025-03-25,Meta,/promo-summer,10,20.0,North Central,False,,19.87,10.0,30.0,female,Lower-Middle,bronze,4.714285714285714,218.28571428571428,4.0,1.0,7.0,46.62,desktop,0.22666666666666666,Low
L503460,C100022,MKT2014,2025-10-16,Google,/promo-summer,5,42.0,North Central,False,,23.56,5.0,39.0,male,Middle,silver,4.375,228.25,3.0,3.0,8.0,58.3,desktop,0.5333333333333333,Medium
