customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band
C101532,Male,27,Lagos,South West,12-06-2024,Desktop,Silver,Yes,Upper-Middle
C101533,Female,27,Calabar,South South,2025-02-05,Mobile,Bronze,Yes,Low
C101534,Male,40,Port Harcourt,South South,2025/08/20,Mobile,Silver,Yes,Upper-Middle
C101535,Female,52,Lagos,South West,2024-03-14,Mobile,Bronze,No,Lower-Middle
C101536,Female,39,Ibadan,South West,2025-08-06,Mobile,Silver,Yes,High
C101537,Male,36,Kano,North West,2025/03/19,Desktop,Gold,Yes,Upper-Middle
C101538,Female,37,Ibadan,South West,2025-04-11,Tablet,Platinum,Yes,Low
C101539,Male,40,Lagos,South West,2025-11-11,Desktop,Gold,Yes,Middle
C101540,Male,32,Ibadan,South West,2025-12-16,Desktop,Silver,Yes,Middle
C101541,Female,32,Lagos,South West,11/07/2025,Mobile,Gold,Y,Middle
C101542,Male,38, lagos ,North West,2025-03-15,Mobile,Bronze,No,High
C101543,Male,47,Jos,North Central,24/11/2025,Mobile,Platinum,Yes,Upper-Middle
C101544,Male,33,Lagos,South West,2027/01/05,Mobile,Silver,No,Middle
C101545,Female,18,Benin City,South South,2024-12-20,Mobile,Silver,Yes,Upper-Middle
C101546,Female,40,Enugu,South East,2024-01-15,Mobile,Gold,Yes,Middle
C101547,Male,35,Kano,North West,2024-07-22,Mobile,Silver,Yes,Upper-Middle
C101548,Female,26,Lagos,South West,09-07-2024,Mobile,Silver,No,Lower-Middle
C101549,Male,25,Lagos,South West,2025-05-16,Mobile,Bronze,Yes,Upper-Middle
C101550,Female,18,Ibadan,South West,2024-12-16,Desktop,Bronze,Yes,Middle
C101551,Male,26,Lagos,South West,2024-02-25,Mobile,Bronze,Yes,Middle
C101552,Male,31,Enugu,South East,2025-10-20,Desktop,Silver,No,Middle
C101553,Female,37,Ibadan,South West,2025-08-27,Mobile,Bronze,No,Lower-Middle
C101554,Female,32,Abuja,North Central,2025-12-17,Mobile,Bronze,Yes,Middle
C101555,Male,24,Kaduna,North West,2024-03-02,Mobile,Silver,Yes,Lower-Middle
C101556,Male,29,Lagos,South West,2024-12-22,Mobile,Bronze,Yes,Middle
C101557,Female,33,Ibadan,South West,2025-05-21,Desktop,Silver,Yes,High
C101558,Male,38,Ibadan,South West,2024-09-06,Desktop,Platinum,Yes,Upper-Middle
C101559,Female,35,Lagos,South West,2025-04-09,Mobile,Gold,No,Upper-Middle
C101560,Male,40,Enugu,South East,12/03/2025,Desktop,Silver,No,Lower-Middle
C101561,Female,18,Kano,North West,2025/03/26,Mobile,Silver,Yes,Middle
C101562,Non-binary,35,Lagos,South West,2024-10-13,Mobile,Bronze,Yes,Upper-Middle
C101563,Male,35,Port Harcourt,South South,2024-11-22,Mobile,Bronze,No,Middle
C101564,Male,24,Abuja,North Cntrl,"Mar 15, 2024",Mobile,Bronze,No,Lower-Middle
C101565,Male,35,Jos,North Central,2024-01-23,Mobile,Silver,Yes,Low
C101566,Male,28,Kano,North West,2024-01-07,Mobile,Bronze,No,Low
C101567,Female,22,Calabar,South South,2024-07-17,Desktop,Silver,Yes,Lower-Middle
C101568,Female,21,Kaduna,North West,2025-05-28,Mobile,Bronze,No,Upper-Middle
C101569,Male,38,Kaduna,North West,2024-10-17,Tablet,Silver,Yes,Middle
C101570,Non-binary,38,Abuja,North Central,2025-01-01,Mobile,Bronze,Yes,Lower-Middle
C101571,Female,43,Enugu,South East,2025-08-20,Mobile,Bronze,0,High
C101572,Male,40,Abuja,North Central,2025-05-20,Mobile,Gold,Yes,Lower-Middle
C101573,Male,37,Enugu,South East,2025-08-25,Tablet,Bronze,No,Upper-Middle
C101574,Male,23,Kano,North West,19/07/2024,Desktop,Bronze,Yes,Upper-Middle
C101575,Female,31,Ibadan,South West,2024-10-28,Mobile,Bronze,Yes,Middle
C101576,Male,30,Lagos,South West,2024-11-13,Tablet,Bronze,No,Lower-Middle
C101577,Female,51,Benin City,South South,2025-06-30,Mobile,Gold,Yes,Lower-Middle
C101578,Female,25,Kano,North West,2025-08-20,Mobile,Bronze,Yes,Middle
C101579,Female,21,Kano,North West,2024-04-14,Mobile,Bronze,Yes,Lower-Middle
C101580,Male,24,Lagos,South West,"Jun 29, 2025",Mobile,Silver,Yes,High
C101581,Male,42,Abuja,North Central,2024-02-23,Mobile,Silver,Yes,High
C101582,Male,27,Benin City,South South,05-24-2025,Tablet,Bronze,No,Middle
C101583,Female,39,Enugu,South East,2024-10-26,Mobile,Silver,Yes,Middle
C101584,Female,28,Abuja,North Central,2024-11-26,Mobile,Gold,No,Low
C101585,Male,42,Jos,North Central,2025-06-02,Mobile,Gold,Yes,Low
C101586,Male,19,Calabar,South South,2025-09-16,Mobile,Bronze,Yes,Middle
C101587,Male,29,Lagos,South West,"Jun 27, 2024",Mobile,Bronze,Yes,Low
C101588,Male,38,Kaduna,south west,2024-02-03,Mobile,Bronze,Yes,Middle
C101589,Female,31,Port Harcourt,South South,2025/09/07,Mobile,Silver,Yes,Low
C101590,Female,25,Lagos,South West,27/02/2025,Mobile,Silver,Yes,Upper-Middle
C101591,Female,46,Abuja,North Central,2025-08-19,Mobile,Gold,Yes,Middle
C101592,Female,20,Port Harcourt,South South,2024-09-22,Desktop,Gold,Yes,Lower-Middle
C101593,Male,25,Lagos,South West,15/03/2024,Mobile,Platinum,Yes,Lower-Middle
C101594,Male,43, lagos ,North West,2024-07-23,Mobile,Gold,Yes,Upper-Middle
C101595,Male,48,Ibadan,South West,2025-08-23,Mobile,Bronze,Yes,Lower-Middle
C101596,Female,33,Port Harcourt,South South,2024-07-07,Desktop,Bronze,Yes,Middle
C101597,Female,22,Enugu,South East,2024-05-18,Mobile,Bronze,Yes,High
C101598,Non-binary,21,Calabar,South South,2024-01-25,Mobile,Bronze,No,Lower-Middle
C101599,Male,25,Ibadan,South West,2025-04-30,Mobile,Platinum,Yes,Low
C101600,Female,32,Abuja,North Central,2025-10-31,Mobile,Gold,No,Middle
C101601,Female,45,Benin City,South South,12-19-2025,Mobile,Bronze,Yes,High
C101602,Female,41,Port Harcourt,South South,2024-06-13,Mobile,Gold,Yes,Lower-Middle
C101603,Female,42,Jos,North Central,2024-02-22,Tablet,Bronze,Yes,High
C101604,Non-binary,29,Abuja,North Central,2025-05-16,Mobile,Silver,Yes,Lower-Middle
C101605,Male,40,Lagos,South West,2024-11-12,Desktop,Silver,Yes,Middle
C101606,Female,40,Lagos,South West,2024-01-16,Mobile,Gold,Yes,Middle
C101607,Male,40,Lagos,South West,2024-10-17,Mobile,Silver,Yes,Low
C101608,Female,33,Lagos,South West,2025-03-20,Mobile,Bronze,Yes,High
C101609,Female,29,Jos,North Central,2025-04-04,Mobile,Silver,Yes,Lower-Middle
C101610,Female,43,Kano,North West,2025-04-10,Mobile,Bronze,Yes,Middle
C101611,Female,47,Benin City,South South,"Jan 23, 2024",Desktop,Silver,Yes,Upper-Middle
C101612,Female,31,Calabar,South South,2025-05-17,Desktop,Silver,Yes,Lower-Middle
C101613,Male,36,Benin City,South-West,2024-02-10,Mobile,Bronze,No,Middle
C101614,Male,43,Kano,North West,25/04/2024,Desktop ,Silver,No,Lower-Middle
C101615,Male,47,Lagos,South West,2024-02-22,Mobile,Gold,Yes,Middle
C101616,Female,49,Abuja,North Central,2024-08-06,Mobile,Silver,Yes,Upper-Middle
C101617,Female,33,Benin City,South South,2024/12/08,Mobile,Bronze,Yes,Upper-Middle
C101618,Female,44,Enugu,South East,2025-10-09,Mobile,Bronze,Yes,Middle
C101619,Male,22,Abuja,North Central,2024-06-24,Mobile,Gold,Yes,Lower-Middle
C101620,Female,18,Ibadan,South West,2025-12-02,Tablet,Gold,No,Low
C101621,Female,29,Abuja,North Central,2024-03-29,Mobile,Gold,Yes,Upper-Middle
C101622,Male,36,Abuja,North Central,16/09/2024,mobile,Bronze,Yes,Lower-Middle
C101623,Female,20,Benin City,South South,2024-04-08,Mobile,Gold,Yes,Lower-Middle
C101624,Female,32,Jos,North Central,2025-11-04,Mobile,Platinum,Yes,Low
C101625,Male,35,Calabar,South South,2025-07-30,Mobile,Bronze,No,Upper-Middle
C101626,Female,33,Benin City,South South,2025-08-30,Mobile,Gold,No,Low
C101627,Male,35,Lagos,South West,2025-10-26,Mobile,Bronze,No,Lower-Middle
C101628,Male,43,Abuja,North Central,2025/01/02,Mobile,Bronze,Yes,Upper-Middle
C101629,Male,31,Kano,North West,2025-06-22,Mobile,Gold,No,Middle
C101630,Female,29,Jos,North Central,2025-12-08,Desktop,Silver,Yes,Low
C101631,Female,38,Lagos,South West,12-20-2024,Mobile,Silver,Yes,Upper-Middle
C101632,Female,43,Enugu,South East,2024-04-17,Mobile,Gold,Yes,Middle
C101633,Male,29,Enugu,South East,2025-04-16,Mobile,Gold,No,Low
C101634,Male,45,Lagos,South West,2024-03-13,Mobile,Gold,Yes,Lower-Middle
C101635,Male,40,Jos,North Central,2025-11-22,Mobile,Gold,No,Middle
C101636,Male,30,Benin City,South South,"Aug 12, 2025",Mobile,Bronze,Yes,Low
C101637,Male,120,Enugu,South East,11-11-2025,Mobile,Bronze,N,Middle
C101638,Non-binary,26,Kano,North West,2025-08-23,Mobile,Bronze,Yes,Upper-Middle
C101639,Female,39,Kano,North West,2024-11-14,Desktop,Bronze,Yes,Middle
C101640,Male,34,Enugu,South East,2025-08-28,Tablet,Bronze,Yes,Upper-Middle
C101641,Non-binary,51,Kaduna,North West,07-31-2024,Mobile,Silver,Yes,Low
C101642,Female,18,Port Harcourt,South South,2024-10-16,Mobile,Silver,Yes,Low
C101643,Male,22,P/Harcourt,South South,2024-02-27,Tablet,Gold,Yes,Upper-Middle
C101644,Male,28,Calabar,South South,2025-09-22,Mobile,Platinum,No,Low
C101645,Female,38,Abuja,North Central,2025-07-03,Mobile,Gold,Yes,Middle
C101646,Male,30,Port Harcourt,South South,2024-01-19,Mobile,Silver,Yes,Upper-Middle
C101647,Male,27,Lagos,South West,10-11-2025,Mobile,Bronze,Yes,Middle
C101648,Male,37,Abuja,North Central,2024-08-08,Mobile,Bronze,Yes,Middle
C101649,Female,29,Benin City,South South,2024-09-11,Mobile,Silver,Yes,Middle
C101650,Female,35,Lagos,South West,2025-03-25,Mobile,Platinum,Yes,Low
C101651,Male,41,Port Harcourt,South South,2024-09-03,Mobile,Bronze,Yes,Lower-Middle
C101652,Female,42,Benin City,South South,2025-08-27,Mobile,Silver,Yes,Low
C101653,Male,19,Port Harcourt,South South,2024-01-02,Desktop,Silver,No,Low
C101654,Male,26,Kaduna,North West,2025-10-04,Mobile,Gold,Yes,Lower-Middle
C101655,Male,37,Ibadan,South West,2024-01-30,Mobile,Silver,Yes,Low
C101656,Male,31,Abuja,North Central,2024-10-01,Mobile,Bronze,Yes,Middle
C101657,Male,26,Kaduna,North West,2024-01-19,Mobile,Silver,No,High
C101658,Male,38,Benin City,South South,2025-01-12,Desktop,Silver,Yes,Low
C101659,Female,34,Ibadan,South West,2025-11-23,Mobile,Silver,Yes,Middle
C101660,Male,37,Lagos,South West,2024-01-09,Mobile,Silver,Yes,Middle
C101661,Male,41,Calabar,South South,2024-09-01,Mobile,Bronze,No,Middle
C101662,Female,30,Lagos,South West,2025-12-08,Mobile,Silver,No,Middle
C101663,Female,42,Port Harcourt,South South,2025-08-22,Mobile,Bronze,Yes,Lower-Middle
C101664,Male,35,Benin City,South South,12-03-2025,Mobile,Bronze,Yes,Upper-Middle
C101665,Female,35, lagos ,North Central,2024-05-31,Mobile,Bronze,Yes,Lower-Middle
C101666,Female,42,Abuja,North Central,2025-04-15,Mobile,Silver,No,Upper-Middle
C101667,Male,19,Lagos,South West,23/04/2025,Mobile,Bronze,Yes,High
C101668,Male,18,Kano,North West,2025-09-05,Mobile,Silver,Yes,Lower-Middle
C101669,Male,23,Calabar,South South,2025-01-02,Mobile,Bronze,Yes,Middle
C101670,Male,41,Ibadan,South West,2024-11-24,Mobile,Silver,Yes,High
C101671,Female,34,Calabar,South South,2024-12-25,Mobile,Silver,Yes,Low
C101672,Male,28,Abuja,North Central,2025-06-29,Mobile,Bronze,Yes,Middle
C101673,Female,24,Jos,North Central,2025-01-21,Desktop,Gold,Yes,Middle
C101674,Female,18,Lagos,South West,2024-07-14,Desktop,Bronze,Yes,Upper-Middle
C101675,Female,36,Kano,North West,31/10/2024,Mobile,Bronze,1,Low
C101676,Female,33,Jos,North Central,2025-01-05,Mobile,Silver,Yes,Upper-Middle
C101677,Male,36,Abuja,North Central,2025-06-04,Mobile,Bronze,No,Middle
C101678,Male,41,Enugu,South East,2025-06-19,Mobile,Gold,Yes,Upper-Middle
C101679,Female,36,Benin City,South South,2025-01-24,Mobile,Bronze,No,Upper-Middle
C101680,Male,45,Abuja,North Central,2025-04-06,Mobile,Bronze,No,Middle
C101681,Male,29,Lagos,South West,2024-07-12,Mobile,Silver,Yes,Low
C101682,Male,46,Kano,North West,2025/04/25,Mobile,Silver,No,Upper-Middle
C101683,Male,37,Port Harcourt,South South,2025-11-18,Tablet,Silver,Yes,Low
C101684,Female,28,Benin City,South South,2025-01-28,Tablet,Platinum,Yes,Lower-Middle
C101685,Male,35,Lagos,South West,2025-03-25,Mobile,Silver,No,Lower-Middle
C101686,Female,52,Lagos,South West,2025-09-08,Mobile,Platinum,Yes,Upper-Middle
C101687,Female,22,Lagos,South West,2024-03-02,Mobile,Bronze,No,Low
C101688,Female,28,Kano,North West,2025-04-26,Desktop,Silver,Yes,Middle
C101689,Female,29,Lagos,South West,"Sep 28, 2025",Mobile,Silver,No,Lower-Middle
C101690,Male,35,Abuja,North Central,2025-08-01,Mobile,Bronze,Yes,Middle
C101691,Female,34,Benin City,South South,2024-08-14,Mobile,Bronze,No,Low
C101692,Male,49,Abuja,North Central,2025-07-03,Mobile,Silver,Yes,Upper-Middle
C101693,Male,31,Ibadan,South West,2024-10-09,Tablet,Bronze,Yes,Lower-Middle
C101694,Non-binary,39,Port Harcourt,South South,2025-10-02,Mobile,Bronze,No,Low
C101695,Female,29,Kaduna,North West,2024-10-21,Mobile,Silver,Yes,Low
C101696,Male,23,Port Harcourt,South South,2024-03-29,Tablet,Bronze,Yes,Middle
C101697,Female,32,Abuja,North Central,2025-06-26,Mobile,Bronze,Yes,Upper-Middle
C101698,Female,31,Calabar,South South,2024-08-25,Mobile,Gold,Yes,Low
C101699,Male,39,Lagos,South West,2024-04-11,Mobile,Silver,Yes,Middle
C101700,Male,45,Kano,North West,2024-07-15,Desktop,Gold,No,Upper-Middle
C101701,Male,29,Kano,North West,2025-07-31,Mobile,Silver,Yes,Lower-Middle
C101702,Female,43,Port Harcourt,South South,2025-02-09,Desktop,Bronze,Yes,Middle
C101703,Non-binary,24,Kaduna,North West,2024-10-01,Desktop,Gold,Yes,Lower-Middle
C101704,Male,48,Kaduna,North West,2024/08/17,Mobile,Gold,Yes,Upper-Middle
C101705,Non-binary,20,Ibadan,South West,04-22-2025,Mobile,Bronze,No,Upper-Middle
C101706,Female,28,Abuja,North Central,2025-11-30,Mobile,Silver,Yes,Lower-Middle
C101707,Male,35,Lagos,South West,2024-09-07,mobile,Gold,Yes,Middle
C101708,Male,30,Enugu,South East,2025-05-28,Desktop,Silver,Yes,Upper-Middle
C101709,Female,23,,South South,2024-05-25,Mobile,Bronze,Yes,Middle
C101710,Male,39,Abuja,North Central,2025-09-23,Mobile,Silver,Yes,Upper-Middle
C101711,Female,24,Abuja,North Central,"Aug 03, 2024",Mobile,Platinum,Yes,Upper-Middle
C101712,Non-binary,41,Kano,North West,2024-05-08,Mobile,Gold,Yes,Lower-Middle
C101713,Female,20,Kaduna,North West,2024-01-11,Tablet,Bronze,Yes,Middle
C101714,Male,42,Enugu,South East,2024-10-17,Mobile,Gold,Yes,Middle
C101715,Male,40,Kaduna,North West,2025-02-26,Desktop,Bronze,No,Low
C101716,Non-binary,37,Kano,North West,2025-05-30,Mobile,Silver,Yes,Low
C101717,Female,42,Kano,North West,2025-10-10,Mobile,Silver,Yes,Upper-Middle
C101718,Female,31,Lagos,South West,2024-06-13,Mobile,Silver,Yes,Lower-Middle
C101719,Male,32,Ibadan,South West,2024-05-30,Desktop,Silver,Yes,Lower-Middle
C101720,Non-binary,43,Kano,North West,2024/08/20,Mobile,Silver,No,Upper-Middle
C101721,Male,0,Abuja,North Central,2025-10-25,Desktop,Bronze,Yes,Upper-Middle
C101722,Female,?,Abuja,North Central,2024-12-03,Mobile,Platinum,No,Upper-Middle
C101723,Male,31,Port Harcourt,South South,2025-08-26,Mobile,Bronze,Yes,Middle
C101724,Non-binary,31,Benin City,South South,2025-06-02,Mobile,Bronze,Yes,Lower-Middle
C101725,Female,30,Lagos,South West,2025-08-02,Mobile,Silver,Yes,Middle
C101726,Male,18,Kaduna,North West,2024-05-15,Mobile,Silver,Yes,Lower-Middle
C101727,Female,33,Kano,North West,2025-06-30,Mobile,Bronze,Yes,Lower-Middle
C101728,Non-binary,35,Abuja,North Central,2025-09-08,Desktop,Gold,Yes,Low
C101729,Female,44,Abuja,North Central,2024-06-15,Mobile,Silver,Yes,Low
C101730,Male,40,Lagos,South West,2024-03-13,Mobile,Bronze,No,Middle
C101731,Male,28,Port Harcourt,South South,2025-05-05,Desktop,Silver,Yes,Upper-Middle
C101732,Male,30,Calabar,South South,2025-03-03,Mobile,Gold,Yes,Upper-Middle
C101733,Female,24,Port Harcourt,South South,2025-12-18,Desktop,Bronze,Yes,Middle
C101734,Male,30,Jos,North Central,2024/09/22,Desktop,Silver,Yes,Middle
C101735,Male,27,Lagos,South West,2025-08-20,Desktop,Bronze,No,Low
C101736,M,42,Abuja,North Central,2024-08-25,Desktop,Bronze,No,Upper-Middle
C101737,Non-binary,36,Ibadan,South West,2025-01-15,Mobile,Bronze,Yes,High
C101738,Female,38,Lagos,South West,2024/10/22,Mobile,Gold,Yes,Middle
C101739,Male,29,Lagos,South West,2025-11-25,Mobile,Bronze,Yes,Low
C101740,Male,31,Kano,North West,2025-05-03,Tablet,Platinum,Yes,Lower-Middle
C101741,Female,37,Port Harcourt,South South,2025-09-27,Tablet,Gold,Yes,Upper-Middle
C101742,Male,26,Kano,North West,2024-11-07,Mobile,Bronze,Yes,Low
C101743,Female,37,Abuja,North Central,2024-06-05,Mobile,Bronze,Yes,Low
C101744,Male,40,Abuja,North Central,2025-10-27,Desktop,Silver,Yes,High
C101745,Female,28,Jos,North Central,2024-07-01,Mobile,Bronze,Yes,Middle
C101746,Female,33,Benin City,South South,2024-07-27,Mobile,Silver,No,Middle
C101747,Male,25,Lagos,South West,2025-12-18,Mobile,Silver,Yes,Lower-Middle
C101748,Female,47,Port Harcourt,South South,2024-04-18,phone,Silver,No,Middle
C101749,Male,37,Lagos,South West,2024-12-19,Desktop,Bronze,Yes,Middle
C101750,Male,42,Lagos,South West,2024-01-14,Mobile,Bronze,Yes,Middle
C101751,Female,31,Benin City,South South,2024-11-11,Mobile,Gold,No,Lower-Middle
C101752,Female,25,Lagos,South West,2024-01-12,Mobile,Gold,Yes,Middle
C101753,Male,32,Lagos,South West,2024-02-08,Mobile,Gold,Yes,Upper-Middle
C101754,Male,45,Lagos,South West,2025-01-11,Mobile,Gold,No,Upper-Middle
C101755,Female,47,Lagos,South West,2025-03-24,Mobile,Bronze,Yes,Low
C101756,Male,40,Ibadan,South West,2024-06-04,Mobile,Platinum,Yes,Low
C101757,Female,33,Lagos,South West,2025-05-20,Tablet,Silver,No,Middle
C101758,Male,36,Abuja,North Central,2024-05-15,Mobile,Bronze,Yes,Middle
C101759,Male,42,Port Harcourt,South South,03-10-2024,Desktop,Bronze,Yes,Low
C101760,Male,24,Lagos,South West,2025-08-20,Mobile,Platinum,No,Upper-Middle
C101761,Female,41,Lagos,South West,2025-09-10,Mobile,Bronze,Yes,Middle
C101762,Female,26,Lagos,South West,2024-05-24,Mobile,Gold,Yes,Middle
C101763,Female,35,Calabar,South South,2024-05-29,Mobile,Silver,Yes,Low
C101764,Male,39,Port Harcourt,South South,03-11-2024,Mobile,Silver,Yes,Middle
C101765,Male,36,Ibadan,South West,29/04/2024,Mobile,Gold,Yes,Low
C101766,Female,34,Kaduna,North West,2025-05-16,Mobile,Bronze,Yes,Low
C101767,Female,44,Kaduna,North West,2025-09-03,Tablet,Silver,Yes,Upper-Middle
C101768,Female,30,Kano,North West,2025-02-11,Tablet,Bronze,Yes,Upper-Middle
C101769,Female,30,Jos,North Central,2025-04-26,Mobile,Bronze,Yes,Middle
C101770,Female,25,Ibadan,South West,2024-02-26,Desktop,Silver,Yes,Low
C101771,Female,35,Lagos,south west,2024-05-28,Mobile,Bronze,Yes,Low
C101772,Male,40,Benin City,South South,2024-08-24,Desktop,Gold,Yes,Low
C101773,Female,32,Ibadan,South West,2025-11-08,Mobile,Bronze,Yes,Low
C101774,Female,18,Enugu,South East,2025-05-07,Desktop,Bronze,Yes,Middle
C101775,Male,37,Abuja,North Central,2025-08-05,Mobile,Bronze,Yes,Lower-Middle
C101776,Female,39,Kano,North West,2025-05-05,Mobile,Platinum,No,Low
C101777,Male,26,Lagos,South West,2025-01-20,Mobile,Silver,No,Middle
C101778,Female,31,Port Harcourt,South South,2025-06-18,Tablet,Silver,Yes,Lower-Middle
C101779,Female,33,Port Harcourt,South South,2025-03-08,Desktop,Silver,Yes,Upper-Middle
C101780,Female,26,Lagos,South West,2025-08-17,Mobile,Bronze,0,Upper-Middle
C101781,Female,35,Enugu,South East,2024-09-26,Mobile,Bronze,No,Lower-Middle
C101782,Non-binary,34,Enugu,South East,2025-08-09,Mobile,Bronze,Yes,Middle
C101783,Male,23,Abuja,North Central,2024-10-24,Tablet,Silver,No,Upper-Middle
C101784,Female,18,Kano,North West,2025-11-08,Mobile,Platinum,Yes,Lower-Middle
C101785,Female,25,Jos,North Central,2025-08-17,Mobile,Platinum,Yes,Middle
C101786,Non-binary,45,Benin City,South South,05/12/2025,Mobile,Bronze,Yes,Upper-Middle
C101787,Male,44,Port Harcourt,South South,2025-02-11,Mobile,Gold,No,High
C101788,Male,30,Kano,North West,2025-12-09,Mobile,Bronze,Yes,Middle
C101789,Female,24,Port Harcourt,South South,2025-04-07,Mobile,Bronze,Yes,High
C101790,Female,46,Benin City,South South,2024-12-20,Mobile,Bronze,No,Middle
C101791,Male,39,Kano,North West,2024-08-19,Mobile,Gold,Yes,Middle
C101792,Female,44,Abuja,North Central,2024-04-05,Mobile,Bronze,Yes,Lower-Middle
C101793,Non-binary,49,Kano,North West,2025-05-09,Mobile,Silver,Yes,Upper-Middle
C101794,Male,37,Ibadan,South West,2025-10-11,Mobile,Silver,Yes,High
C101795,Male,34,Benin City,South South,2025-07-11,Desktop,Gold,Yes,Middle
C101796,Female,0,Abuja,North Central,2024-06-18,Mobile,Silver,Yes,Low
C101797,Male,34,Kaduna,North West,2024-06-01,Mobile,Silver,Yes,Lower-Middle
C101798,Male,24,Lagos,South West,2024-10-18,Mobile,Bronze,Yes,Middle
C101799,Male,42,Ibadan,South West,2024/02/05,Mobile,Bronze,No,Middle
C101800,Female,31,Ibadan,South West,2025-06-17,Mobile,Bronze,Yes,Low
C101801,Male,47,Lagos,South West,2024-04-20,Mobile,Bronze,Yes,Upper-Middle
C101802,Female,30,Kaduna,North West,2025-07-16,Mobile,Bronze,Yes,Lower-Middle
C101803,Female,37,Benin City,South South,2024-11-20,Mobile,Bronze,Yes,High
C101804,Female,26,Lagos,South West,2024-02-20,Mobile,Gold,Yes,Lower-Middle
C101805,Male,41,Enugu,South East,2025-07-11,Mobile,Gold,Yes,Low
C101806,Male,26,Kano,North West,2025-03-09,Mobile,Silver,No,Middle
C101807,Male,44,Jos,North Central,2024-08-06,Desktop,Gold,Yes,High
C101808,Female,38,Kano,North West,2024-07-25,Mobile,Silver,No,Lower-Middle
C101809,Female,18,Ibadan,South West,2025-01-09,Tablet,Bronze,Yes,Lower-Middle
