order_id,customer_id,order_date,product_category,units,revenue_usd,discount_pct,payment_type,returned_flag,marketing_channel_last_touch
O901767,C101525,2024-12-18,Snacks,2,21.8,15,Cash on Delivery,False,Organic
O901768,C101525,2025-11-14,Snacks,0,29.7,10,Cash on Delivery,False,Email
O901769,C101526,2025-05-21,Personal Care,1,19.28,15,Cash on Delivery,False,Paid Search
O901770,C101526,2025-11-11,Baby,1,28.24,0,Card,False,Paid Social
O901771,C101528,2025-09-25,Baby,5,128.3,10,Bank Transfer,False,Paid Search
O901772,C101528,2025-03-13,Personal Care,4,64.43,10,Card,False,Email
O901773,,2025-04-15,Snacks,3,28.75,15,Transfer,False,Paid Social
O901774,C101530,2025-08-18,Supplements,4,98.52,0,Transfer,False,Influencer
O901775,C101531,2025-10-14,Snacks,3 ,10.8,0,Card,False,Affiliate
O901776,C101531,2025/10/04,Snacks,1,20.63,0,Card,Y,Organic
O901777,C404404,2025-05-31,Snacks,1,7.09,0,cash,False,Email
O901778,C101532,06-03-2025,Snacks,3,37.22,0,COD,False,Organic
O901779,C101533,2025-07-08,Baby,2,56.77,0,Wallet,False,Influencer
O901780,C101533,10-19-2025,Snacks,6,-12,15,Wallet,False,Paid Social
O901781,C101534,2025-12-05,Home Care,2,42.21,0,Card,True,Affiliate
O901782,C101535,2025-07-15,Supplements,4,87.17,10,Transfer,False,Direct
O901783,C101535,2024-12-18,Baby,3,86.72,0,Cash on Delivery,False,Direct
O901784,C101536,2025-12-07,Supplements,5,108.15,10,Card,False,Paid Social
O901785,C101536,2025-10-19,Personal Care,2,31.43,15,Card,False,Direct
O901786,C101537,2025-11-23,Beverages,2,14.17,10,Bank Transfer,False,Paid Social
O901787,C101537,2025-09-10,Baby,5,144.82,twenty,Transfer,False,Paid Social
O901788,C101537,2025-04-27,Baby,1,31.13,0,Cash on Delivery,False,Direct
O901789,C101541,2025-09-23,Snacks,3,30.89,10,Card,False,Email
O901790,C101541,2025-09-26,Snacks,1,10.06,10,Transfer,False,Affiliate
O901791,C101545,"Aug 12, 2025",Personal Care,4,67.75,5,Transfer,False,Paid Social
O901792,C101546,2024/12/28,Beverages,0,34.43,0,Transfer,False,Paid Social
O901793,C101547,10-21-2024,Baby,4,106.79,5,Transfer,False,Email
O901794,C101548,2025-05-27,Baby,3,89.23,0,Cash on Delivery,False,Organic
O901795,C101548,2025-10-22,Supplements,2,45.7,5,Transfer,False,Direct
O901796,C101551,2024-04-20,Baby,1,25.87,10,wallet ,False,Affiliate
O901797,C101555,31/10/2025,Home Care,3,67.21,0,Cash on Delivery,False,Influencer
O901798,C101555,2025-01-11,Beverages,2,11.91,15,Cash on Delivery,True,Direct
O901799,C101555,2025-12-08,Home Care,5,104.31,5,Card,False,Influencer
O901800,C101555,06-06-2024,Home Care,3,59.41,5,Wallet,False,organic 
O901801,C101556,2025-11-26,Supplements,3,72.91,0,Transfer,False,Direct
O901802,C101558,2025-02-02,Home Care,4,72.74,15,Cash on Delivery,False,Direct
O901803,C101558,2025-01-22,Baby,1,21.72,20,Wallet,True,Paid Social
O901804,C101559,2025-10-11,Beverage,4,USD 29.99,0,Wallet,False,Influencer
O901805,C101560,2025-12-04,Beverages,7,64.22,5,Card,False,Organic
O901806,C101560,27/10/2025,Beverages,5,33.66,10,cash,True,Paid Social
O901807,C101562,2025-11-09,Beverages,5,35.07,15,wallet ,N,Influencer
O901808,C101562,2025-09-23,Home Care,2,43.11,10,Transfer,False,Email
O901809,C101562,2024-10-20,Personal Care,1,21.48,0,Transfer,False,search
O901810,C101563,2025-02-11,Personal Care,3,56.71,0,Transfer,False,Paid Search
O901811,C101563,2025-02-07,Personal-Care,4,47.81,0,Transfer,True,Organic
O901812,C101563,2025-12-27,Baby,4,113.78,0,Cash on Delivery,False,Influencer
O901813,C101565,2025-12-22,Personal Care,3,42.86,15,Transfer,False,affiliate 
O901814,C101565,2024-12-30,Beverages,2,23.57,0,Cash on Delivery,False,Influencer
O901815,C101565,2025-01-19,Beverages,2,15.39,5,Card,False,Organic
O901816,C101565,2025-07-02,home care,3,32.04,0,Wallet,False,Affiliate
O901817,C101566,"Feb 24, 2025",Beverage,6,91.08,15,Wallet,False,Direct
O901818,C101567,2025-01-22,Home Care,2,40.42,5,Card,False,Paid Search
O901819,C101569,2025-07-31,Baby,-1,85.97,0,Cash on Delivery,False,Influencer
O901820,C101569,2025-07-21,Supplements,4,97.93,0,cash,False,Email
O901821,C101570,2025-09-28,Personal Care,3,55.73,0,Transfer,False,Affiliate
O901822,C101570,"Sep 05, 2025",Snacks,2,16.12,25,Transfer,False,Organic
O901823,C101570,2025-09-07,Baby,3,65.18,15,Card,False,Direct
O901824,C101572,12-27-2025,Personal Care,3,38.64,20,Wallet,False,Direct
O901825,C101572,2025-11-03,Beverages,3,24.26,0,Wallet,False,Direct
O901826,C101573,2025-09-26,Beverages,3,32.32,0,Wallet,False,Paid Social
O901827,C101575,"Dec 06, 2024",Supplements,2,51.41,5,Cash on Delivery,False,Direct
O901828,C101581,2025-10-11,Personal Care,3,48.71,10,Cash on Delivery,False,Paid Social
O901829,C101581,2025-12-17,Personal Care,4,72.96,0,Card,False,Paid Social
O901830,C101582,10-26-2025,Baby,1,26.75,5,Cash on Delivery,False,Email
O901831,C101587,2025-10-16,Personal Care,3,48.4,10,Transfer,False,Influencer
O901832,C101588,2024-10-11,Baby,3,66.12,20,Card,False,Paid Search
O901833,C101590,2025-05-05,Personal Care,7,123.5,0,Wallet,False,Paid Social
O901834,C101593,05-17-2024,Home Care,5,112.97,0,Card,False,paid social
O901835,C101593,2025-12-16,Home Care,3,58.04,15,Card,False,organic 
O901836,C101596,2025-10-19,Home Care,6,116.36,15,Wallet,False,Paid Social
O901837,C101596,2025-06-17,Beverages,0,14.34,15,Card,False,Paid Search
O901838,C101598,2025-05-23,Personal Care,3,54.24,5,Wallet,False,Direct
O901839,C101598,2025-04-17,Snacks,4,40.96,15,Wallet,True,Paid Social
O901840,C101598,2025-11-15,Baby,2,52.41,5,Wallet,False,Paid Search
O901841,C101598,2025-04-07,Supplements,2,44.21,15,Wallet,False,Email
O901842,C101598,2025-10-11,Supplements,4,97.19,5,Cash on Delivery,False,Email
O901843,C101599,01/05/2025,Beverages,4,31.88,-5,Cash on Delivery,False,Direct
O901844,C101602,2024-08-11,Beverages,2,19.37,0,Cash on Delivery,False,Organic
O901845,C101602,2025-12-27,Home Care,3,64.32,5,Wallet,False,Affiliate
O901846,C101603,06/04/2025,Snacks,2,26.09,0,Transfer,False,Paid Social
O901847,C101603,2024-10-01,Home Care,4,77.21,15,Card,False,Organic
O901848,C101603,2024-11-29,Personal Care,3,52.9,10,Transfer,False,Direct
O901849,C101606,2025-04-13,Personal Care,,20.04,0,Wallet,True,Direct
O901850,C101606,2025-01-02,Supplements,5,119.92,5,Card,False,Influencer
O901851,C101608,13/11/2025,Supplements,4,86.02,10,Card,False,Influencer
O901852,C101608,2025-06-08,Personal Care,7,118.46,5,Card,False,Influencer
O901853,C101608,2025-10-19,Home Care,0,18.61,15,Card,False,Direct
O901854,C101608,"Nov 04, 2025",Snacks,-1,23.08,10,Transfer,False,Influencer
O901855,C101609,2025-06-29,Personal-Care,1,13.09,15,Wallet,False,Paid Social
O901856,C101609,2025-08-24,Snacks,3,28.06,20,Wallet,False,Organic
O901857,C101611,2024-09-16,Beverages,3 ,"1,234.50",5,Wallet,False,Direct
O901858,C101612,2025-08-08,Beverages,2,12.57,20,Wallet,False,Affiliate
O901859,C101613,2025-03-21,Baby,1,20.26,20,Transfer,False,Influencer
O901860,C101614,03-02-2025,Beverages,3,23.38,0,Transfer,False,Organic
O901861,C101615,03/03/2025,snacks,2,34.52,20,Cash on Delivery,False,Paid Social
O901862,C101616,11-28-2025,Baby,2,45.74,20,Cash on Delivery,False,Affiliate
O901863,C101616,2024/10/19,Baby,4,100.47,15,Transfer,False,Direct
O901864,C101617,2025-12-02,Home Care,3,55.66,15,Card,False,Paid Search
O901865,C101617,2025-05-13,Supplements,4,94.35,0,Cash on Delivery,False,Email
O901866,C101618,2025-12-22,Home Care,2,34.91,15,Card,False,Paid Social
O901867,C101619,2025-10-13,Personal Care,1,21.86,0,Cash on Delivery,False,affiliate 
O901868,C101619,2025-01-03,Beverages,2,8.26,20,Card,False,Email
O901869,C101619,"Nov 23, 2025",Home Care,5,94.17,15,Wallet,0,Direct
O901870,C101620,2025-05-25,Snacks,1,11.82,15,Wallet,False,Paid Social
O901871,C101620,2025-08-10,Supplements,2,39.07,20,Transfer,False,Direct
O901872,C101620,2025-12-01,Beverages,2,16.39,15,Wallet,False,Organic
O901873,C101621,2025-03-28,Home Care,1,23.96,0,Card,0,Affiliate
O901874,C101621,2025/02/16,Home Care,5,100.23,5,Cash on Delivery,False,Paid Search
O901875,C101621,2025-12-05,Personal Care,4,USD 29.99,20,Wallet,False,Paid Search
O901876,C101623,2025-07-08,Home Care,7,123.75,20,Cash on Delivery,True,organic 
O901877,C101623,2024-10-23,Snacks,2,USD 29.99,0,Cash on Delivery,False,Organic
O901878,C101623,05-31-2025,Home Care,3,62.68,5,Wallet,False,Influencer
O901879,C101623,2025-10-04,Personal Care,4,68.09,10,Cash on Delivery,False,Influencer
O901880,C101623,2024-11-24,Home Care,2,45.74,5,Wallet,False,Organic
O901881,C101624,2025-05-01,Baby,1,28.57,15,Cash on Delivery,False,Organic
O901882,C101625,2025-10-21,Snacks,1,4.72,20,Card,False,Affiliate
O901883,C101628,02-06-2025,Baby,2,50.9,5,Cash on Delivery,False,Paid Social
O901884,C101628,2025-12-09,Home Care,1,18.52,5,Card,False,Paid Search
O901885,C101628,2025-06-22,Home Care,1,23.98,0,Transfer,False,search
O901886,C101631,2025-06-03,Home Care,2,45.39,5,Wallet,False,Organic
O901887,C101632,2025-08-07,Snacks,6,58.44,15,Wallet,False,Affiliate
O901888,C101633,2025-07-13,Snacks,5,57.46,5,Transfer,False,Paid Search
O901889,C101634,2024-07-30,Home Care,2,33.89,20,Transfer,False,Paid Search
O901890,C101639,"Nov 02, 2025",Baby,2,47.01,15,Wallet,False,Organic
O901891,C101639,2025-02-11,Home Care,2,43.04,5,Transfer,False,Influencer
O901892,C101639,2025/09/07,Supplements,1,16.18,15,Transfer,False,Direct
O901893,C101639,"Jan 09, 2025",Supplements,4,99.42,0,Cash on Delivery,True,Organic
O901894,C101641,2025-05-04,Snacks,3,30.2,15,Cash on Delivery,False,Paid Social
O901895,C101642,21/12/2025,Supplements,2,44.95,twenty,Cash on Delivery,False,Affiliate
O901896,C101645,2025-03-23,Home Care,3,64.8,0,Cash on Delivery,True,Paid Social
O901897,C101646,2024-07-02,Personal Care,2,32.84,15,Transfer,False,Paid Search
O901898,C101648,2025-05-15,Personal Care,4,57.34,15,Wallet,False,Influencer
O901899,C101648,2025-02-23,Personal Care,4,70.3,0,Card,1,Organic
O901900,C101649,2025-08-24,Snacks,3,24.4,15,Cash on Delivery,False,Affiliate
O901901,C101649,2025-07-07,Snacks,3,34.7,5,Card,False,Influencer
O901902,C101650,2025-09-02,Snacks,3,32.25,5,Wallet,False,Affiliate
O901903,C101650,2025-05-29,Snacks,2,22.68,5,Wallet,False,Paid Social
O901904,C101651,2024-12-06,Supplements,3,59.58,15,Transfer,False,Direct
O901905,C101651,2025-01-09,Personal Care,3,51.45,0,Card,False,Paid Search
O901906,C101655,2024-11-03,Home Care,3,52.1,20,Transfer,False,Affiliate
O901907,C101655,2025-08-28,Snacks,1,13.25,5,Wallet,False,Influencer
O901908,C101655,2025-04-25,Beverages,3,22.36,15,Card,False,Paid Search
O901909,C101655,2024-04-13,Baby,4,111.06,0,Transfer,False,Email
O901910,C101655,2024-05-26,Personal Care,5,92.19,0,Transfer,False,Paid Search
O901911,C101657,04-01-2024,Snacks,3,30.24,5,Transfer,False,Paid Search
O901912,C101657,2024-09-02,Baby,2,53.55,0,Transfer,False,Direct
O901913,C101658,10/12/2025,Beverages,6,46.98,15,Card,N,Email
O901914,C101658,2025-12-24,Supplements,,43.36,10,Cash on Delivery,False,Affiliate
O901915,C101659,2025-11-27,Baby,4,110.59,0,Card,True,Paid Social
O901916,C101660,2024-09-26,Home Care,4,87.27,5,Wallet,False,Direct
O901917,C101661,2025-02-14,Baby,2,53.67,10,Wallet,False,Direct
O901918,C101663,2025-09-20,Snacks,3,30.69,5,Cash on Delivery,False,Email
O901919,C101665,2025-07-12,Home Care,3,66.28,0,Wallet,False,Paid Search
O901920,C101666,2025-06-04,Snacks,2,21.17,15,Cash on Delivery,False,Paid Search
O901921,C101667,2025-08-04,Beverages,2,17.11,15,Wallet,False,Email
O901922,C101670,2025-11-15,Baby,2,43.34,15,Transfer,False,Direct
O901923,C101673,2025-04-17,Beverages,2,14.77,0,Cash on Delivery,False,Paid Search
O901924,C101673,2025-09-25,Personal Care,3,50.79,0,Wallet,False,Affiliate
O901925,C101674,2025-10-15,Supplements,2,51.15,0,Cash on Delivery,False,Organic
O901926,C101674,2025-03-25,Baby,2,52.57,0,Card,True,Email
O901927,C101674,2024-08-13,Supplements,3,"1,234.50",20,Card,False,Paid Social
O901928,C101676,2025-07-26,Home Care,4,86.33,5,Wallet,False,Paid Social
O901929,C101677,2025-09-07,Baby,2,52.56,10,Wallet,False,Direct
O901930,C101681,2025-05-08,Personal Care,2,33.45,15,Cash on Delivery,False,Organic
O901931,C101681,2025-05-07,Baby,3,83.72,0,Transfer,False,Influencer
O901932,C101681,2025-11-06,Personal Care,3,47.19,15,Card,False,Paid Search
O901933,C101681,2025-12-25,Home Care,2,43.96,0,Transfer,False,Paid Social
O901934,C101682,2025-12-11,Supplements,5,113.78,10,Card,False,Affiliate
O901935,C101684,05-09-2025,Snacks,3,33.15,0,Wallet,False,Paid Social
O901936,C101684,2025/12/13,Beverages,5,36.94,15,Cash on Delivery,False,Paid Search
O901937,C101685,2025-05-15,Supplements,5,99.59,20,Cash on Delivery,True,Paid Social
O901938,C101687,2024-03-09,Personal Care,7,125.6,0,Cash on Delivery,False,Direct
O901939,C101687,2025-02-28,Home Care,4,67.64,20,Card,False,Paid Social
O901940,C101690,2025-02-28,Baby,-1,27.79,0,Wallet,False,Direct
O901941,C101690,2025-01-17,Personal Care,1,12.91,10,Wallet,False,Affiliate
O901942,C101690,2025-07-13,Snacks,2,21.31,5,Transfer,False,Direct
O901943,C101691,2025-11-03,Baby,6,147.39,10,Transfer,False,Paid Search
O901944,C101691,2024-10-29,Snacks,3,39.83,0,Cash on Delivery,False,Organic
O901945,C101692,21/03/2025,Snacks,3,30.03,10,Transfer,False,Paid Social
O901946,C101698,2025-10-08,Home Care,4,77.84,10,Cash on Delivery,False,Paid Search
O901947,C101698,2025-06-19,Snacks,1,11.0,10,Wallet,False,Paid Search
O901948,C101698,2025-07-21,Baby,3,82.06,5,Card,False,Paid Social
O901949,C101699,2024-12-19,Beverages,2,19.06,0,Card,True,Organic
O901950,C101700,2025-12-22,Beverages,4,33.38,5,Transfer,False,Email
O901951,C101700,2025-08-22,Supplements,1,18.65,20,Wallet,False,Affiliate
O901952,C101700,2025-07-23,Home Care,3,67.2,0,Wallet,False,Paid Social
O901953,C101703,2025-07-13,snacks,8,171.39,10,Cash on Delivery,False,Influencer
O901954,C101703,2025-07-27,Snacks,1,11.06,20,Wallet,False,Email
O901955,C101703,2025-05-27,Baby,3,84.24,5,Transfer,False,Influencer
O901956,C101704,2025-03-26,Personal Care,2,30.75,15,Card,True,Paid Search
O901957,C101707,2025-07-04,Snacks,1,11.76,15,Wallet,False,Organic
O901958,C101707,2025/03/13,Home Care,3,"1,234.50",0,Card,False,Organic
O901959,C101708,2025-12-08,Personal Care,2,36.62,15,Wallet,False,Affiliate
O901960,C101708,2025-09-16,Personal Care,3,55.72,0,Transfer,False,Paid Social
O901961,C101708,2025-08-21,Home Care,-1,19.46,5,Wallet,False,Influencer
O901962,C101709,2025-09-05,Supplements ,4,39.45,10,Card,False,Influencer
O901963,C101709,09-18-2024,Supplements,2,44.05,10,Card,False,Paid Search
O901964,C101709,2025/04/01,Supplements,2,34.64,20,Wallet,False,organic 
O901965,C101711,2025-07-02,Personal Care,2,34.77,-5,Cash on Delivery,False,Paid Search
O901966,C101711,2024-10-06,Snacks,3,35.66,-5,Card,True,Influencer
O901967,C101712,2025-02-07,Beverages,6,42.4,15,Card,False,Influencer
O901968,C101713,2025/09/21,Baby,2,52.99,0,Card,False,Organic
O901969,C101714,"Jul 07, 2025",Baby,1,31.72,0,Transfer,False,Direct
O901970,C101714,2025-04-08,Snacks,2,20.43,5,Cash on Delivery,False,Affiliate
O901971,C101717,2025-11-20,Personal-Care,2,24.95,0,Cash on Delivery,False,Paid Social
O901972,C101718,2025-12-06,Baby,4,88.37,20,Wallet,False,Paid Search
O901973,C101718,2025-08-03,Home Care,2,43.84,0,Card,False,Affiliate
O901974,C101719,2025-10-02,Snacks,6,71.36,0,Cash on Delivery,False,Influencer
O901975,C101719,2025-06-08,Snacks,4,48.37,0,Transfer,False,Email
O901976,C101719,2025-09-16,Beverages,3,28.72,5,Transfer,False,Email
O901977,C101720,2025-05-13,Supplements,3,59.17,20,Cash on Delivery,False,Email
O901978,C101722,2025-09-26,Beverages,5,44.75,5,Wallet,False,Paid Search
O901979,C101722,2025-08-28,Supplements,1,22.05,10,Cash on Delivery,False,Paid Social
O901980,C101722,2024-08-31,Snacks,2,21.95,0,Cash on Delivery,False,Email
O901981,C101725,2025-04-15,Beverages,3,27.59,5,Transfer,False,Paid Search
O901982,C101725,2025-11-02,Personal Care,1,15.02,20,Cash on Delivery,False,Influencer
O901983,C101725,2025-09-01,Baby,2,45.71,20,Cash on Delivery,False,Direct
O901984,C101725,2025-09-23,Snacks,3,38.19,0,Card,False,Organic
O901985,C101726,2024-09-19,Supplements ,5,44.92,20,Cash on Delivery,False,Organic
O901986,C101729,02/07/2025,Snacks,1,6.07,5,Wallet,False,Paid Social
O901987,C101730,10-25-2024,Personal Care,3,47.99,15,Transfer,False,Paid Search
O901988,C101730,2025-12-31,Snacks,2,20.69,10,Card,False,Organic
O901989,C101731,16/09/2025,Personal Care,2,30.1,0,Transfer,False,Influencer
O901990,C101734,2025-04-24,Baby,4,108.54,0,Card,False,Email
O901991,C101734,2025-05-08,Home Care,2,38.83,0,Wallet,False,Paid Search
O901992,C101736,2025-11-29,Snacks,2,21.88,15,Transfer,False,Affiliate
O901993,C101736,2025-05-10,Supplements ,1,28.75,0,Wallet,False,Paid Search
O901994,C101736,2024-10-27,Baby,5,121.69,10,Wallet,False,Direct
O901995,C101737,2025-07-28,Beverages,3,24.1,15,Card,True,Paid Search
O901996,C101737,2025-05-30,Supplements,2,41.82,10,Cash on Delivery,False,Influencer
O901997,C101738,2025-07-03,Home Care,3,66.9,0,Wallet,True,Organic
O901998,C101738,2025-07-05,Baby,4,102.86,10,Transfer,True,Paid Social
O901999,C101740,2025-10-26,Supplements,2,41.61,10,Card,False,Influencer
O902000,C101742,2025-01-13,Snacks,3,36.54,0,Wallet,False,Paid Search
O902001,C101742,2025-04-07,Snacks,4,47.3,5,Wallet,False,Email
O902002,C101743,2025-06-26,Beverages,2,16.3,15,Transfer,False,Organic
O902003,C101743,2025-01-03,Home Care,3,52.21,20,Cash on Delivery,False,Paid Social
O902004,C101745,2025-03-05,Beverages,2,11.96,20,Cash on Delivery,False,Affiliate
O902005,C101745,01/09/2025,Home Care,3,59.73,0,Card,False,Direct
O902006,C101746,2024-08-25,Beverages,6,46.86,twenty,Wallet,False,affiliate 
O902007,C101746,2025-05-14,Baby,2,53.29,10,Card,False,Influencer
O902008,C101746,2025-06-29,Home Care,2,38.09,0,Cash on Delivery,False,Paid Search
O902009,C101746,2025-09-28,Snacks,6,73.86,0,Card,False,Email
O902010,C101746,2025-05-13,Personal Care,2,34.65,0,Cash on Delivery,False,search
O902011,C101748,2025-01-03,Snacks,3,USD 29.99,20,Transfer,False,Email
O902012,C101748,2024-11-27,Supplements,2,48.58,5,Card,False,Influencer
O902013,C101749,2025-09-14,Personal Care,2,39.41,0,Wallet,False,Organic
O902014,C101749,2025-09-26,Supplements,3,69.94,0,card,False,Influencer
O902015,C101750,2025-01-09,Supplements,3,66.93,0,Cash on Delivery,False,Paid Search
O902016,C101751,2025-11-30,Beverages,4,35.01,0,Wallet,True,Paid Social
O902017,C101751,2025-08-07,Personal Care,4,70.66,5,Wallet,False,Direct
O902018,C101751,2025-09-07,Baby,1,28.29,10,Transfer,False,Paid Social
O902019,C101751,2025-08-19,Home Care,5,100.22,10,Transfer,False,Paid Social
O902020,C101752,2025-02-02,Snacks,3,0,15,Cash on Delivery,False,Paid Search
O902021,C101752,2025-01-30,Supplements,-1,116.62,0,Card,False,Direct
O902022,C101753,2025/04/09,Home Care,2,43.87,0,Transfer,False,email
O902023,C101753,2024-09-12,Snacks,4,46.46,5,Transfer,False,Email
O902024,C101753,2025-01-14,Personal Care,7,127.7,0,Cash on Delivery,False,Influencer
O902025,C101753,2025/02/25,Snacks,5,58.47,5,Card,False,Affiliate
O902026,C101755,2025-03-28,Snacks,,43.52,10,Cash on Delivery,False,Direct
O902027,C101755,2025/12/15,Beverages,3,24.84,0,Transfer,False,Email
O902028,C101755,2025-07-18,Beverages,4,28.18,20,Cash on Delivery,False,Organic
O902029,C101756,02/10/2025,Personal Care,2,33.84,15,Card,False,Email
O902030,C101756,2025-01-16,Supplements,5,116.45,0,Transfer,False,Paid Social
O902031,C101757,2025-12-03,Baby Care,5,98.61,10,Wallet,False,Affiliate
O902032,C101762,2025-08-18,Baby,3,76.8,10,Card,False,Paid Social
O902033,C101763,2024-07-04,Beverages,1,7.74,0,Card,False,Direct
O902034,C101763,2025-03-16,Baby,2,47.62,15,Wallet,False,Influencer
O902035,C101763,2025/09/27,Beverages,6,,0,Wallet,False,Paid Search
O902036,C101764,2025-05-18,Snacks,2,19.58,10,Wallet,False,Direct
O902037,C101765,2025-07-05,Home Care,6,135.66,0,Wallet,False,organic 
O902038,C101766,28/10/2025,Snacks,3,33.07,5,Cash on Delivery,False,Affiliate
O902039,C101767,08-06-2025,Beverages,3,22.26,15,Cash on Delivery,True,Paid Search
