lead_id,customer_id,campaign_id,lead_date,lead_source,landing_page,discount_offered_pct,lead_score,observed_region,converted_30d,conversion_date,acquisition_cost_usd
L502379,C100964,MKT2027,2025-04-24,Google,/landing-b,10,77,South West,Yes,"May 21, 2025",12.95
L502380,C100960,MKT2025,2025-09-22,Meta,/promo-summer,10,30,South South,No,,10.47
L502381,C102131,,2025-10-25,Google,/promo-summer,5,58,South South,No,,16.75
L502382,C101331,MKT2000,2025-05-16,Meta,/promo-summer,0,46,South West,No,,$18.33
L502383,C100524,MKT2029,2025-10-20,Google,/landing-b,0,32,South South,No,,20.37
L502384,C100607,MKT2005,2025-02-26,Meta,/bundle-offer,0,9,South West,Yes,2025-03-18,13.74
L502385,C100887,MKT2031,2025-11-08,Meta,/landing-a,10,46,South West,No,,11.9
L502386,C101194,MKT2023,2025-08-11,CRM,/new-arrivals,10,41,South West,No,,1.0
L502387,C101699,MKT2022,2025-08-19,CRM,/new-arrivals,15,57,South West,No,,$4.60
L502388,C100300,MKT2012,2025-04-25,Partner,/new-arrivals,10,23,North Central,Yes,2025-04-29,$19.50
L502389,C100217,MKT2033,2025-11-08,Programmatic,/new-arrivals,10,19,North West,Yes,2025-12-04,9.38
L502390,C100578,MKT2032,"Oct 22, 2025",Google,/bundle-offer,15,59,North West,No,,14
L502391,C101424,MKT2032,2025-10-31,Google,/landing-a,10,43,South West,No,,$17.58
L502392,C101201,MKT2019,2025-07-25,Meta,/bundle-offer,20,23,North West,No,,$11.40
L502393,C102183,MKT2000,2025-05-07,Meta,/bundle-offer,5,29,North Central,No,,8.15
L502394,C102177,MKT2032,2025-10-23,Google,/landing-b,10,40,South West,No,,14.4
L502395,C101111,MKT2018,2025-06-22,Meta,/landing-b,15,26,South West,No,,13.83
L502396,C101988,MKT2009,2025-04-10,Creator,/new-arrivals,15,22,South South,No,,$16.57
L502397,C100846,MKT2028,05/10/2025,Google,/promo-summer,0,58,North Central,No,,$27.64
L502398,C100437,MKT2008,2025-04-04,Meta,/bundle-offer,15,44,South West,Yes,2025-04-18,13.15
L502399,C100936,MKT2002,2025-02-21,Google,/new-arrivals,0,5,North West,No,,15.0
L502400,C100111,MKT2015,2025-06-05,Google,/bundle-offer,0,54,South West,Yes,2025-06-19,19.07
L502401,C100174,MKT2000,2025-05-11,Meta,/landing-a,5,24,North West,No,,14.33
L502402,C100770,MKT2011,2025-05-04,CRM,/landing-a,15,71,North West,Yes,2025-05-17,9.16
L502403,C100213,MKT2034,08-15-2025,Meta,/landing-b,10,34,South South,No,,13.42
L502404,C102293,MKT2003,2025-02-13,CRM,/bundle-offer,0,38,South South,No,,1.19
L502405,C101075,MKT2014,2025-10-29,Google,/quiz,0,39,South South,No,,$18.81
L502406,C100537,MKT2022,2025-08-14,CRM,/landing-b,15,70,North West,Yes,2025-08-20,1.0
L502407,C101276,MKT2021,2025-12-07,Partner,/landing-b,0,41,South West,No,,11.32
L502408,C100104,MKT2028,2025-10-07,Google,/bundle-offer,0,62,South South,Yes,2025-10-21,23.47
L502409,C100330,MKT2011,2025-04-15,CRM,/landing-b,15,34,North Central,No,,$1.00
L502410,C101695,MKT2005,2025-02-28,Meta,/landing-b,15,23,North West,No,,19.81
L502411,C101017,MKT2008,2025/04/01,Meta,/quiz,0,47,South West,No,,18.4
L502412,C100253,MKT2010,2025-04-21,Google,/quiz,15,27,North Central,No,,20.08
L502413,C100264,MKT2016,2025-06-18,CRM,/promo-summer,10,20,South South,No,,5.12
L502414,C100728,MKT2014,2025-11-07,Google,/new-arrivals,5,37,South South,No,,19.33
L502415,C101584,MKT2000,2025-05-21,Meta,/landing-b,10,31,North Central,No,,$6.74
L502416,C100923,MKT2001,2025-01-18,Google,/quiz,10,28,North Central,No,,18.78
L502417,C100927,MKT2011,2025-04-13,CRM,/promo-summer,0,22,South South,Yes,2025-05-13,13.04
L502418,C102011,MKT2001,2025-01-14,Google,/landing-a,0,19,North West,No,,19.7
L502419,C101690,MKT2025,2025-09-03,Meta,/promo-summer,10,38,North Central,No,,$8.52
L502420,C102105,MKT2015,2025-05-26,Google,/quiz,10,44,North Central,No,,16.56
L502421,C101066,MKT2008,01/04/2025,Meta,/quiz,0,39,North Central,Yes,2025-05-01,11
L502422,C100382,MKT2014,2025-10-09,Google,/landing-b,10,41,South West,Yes,"Oct 26, 2025",10.77
L502423,C101874,MKT2023,2025-08-20,CRM,/promo-summer,10,62,South East,No,,1.0
L502424,C100006,MKT2000,2025-06-11,creator ,/promo-summer,20,21,South West,No,,15.93
L502425,C100486,MKT2024,04/09/2025,Creator,/promo-summer,0,34,South South,Yes,2025/09/30,14.18
L502426,C100402,MKT2035,2025-11-22,Google,/bundle-offer,5,33,South South,Yes,2025-12-21,19.84
L502427,C101986,MKT2007,2025-04-02,Creator,/landing-a,0,48,South South,No,,USD 18.95
L502428,C100852,MKT2008,2025-04-11,Meta,/new-arrivals,15,51,South West,No,,16.85
L502429,C102068,MKT2008,2025-04-03,Meta,/landing-a,15,59,South East,No,,14.37
L502430,C101493,MKT2035,2025-11-17,Google,/bundle-offer,15,31,South South,No,,$17.54
L502431,C101729,MKT2027,2025-05-17,Google,/landing-b,15,35,North Central,No,,15.32
L502432,C101210,MKT2004,09-03-2025,Partner,/bundle-offer,10,30,North West,No,,12.12
L502433,C101390,MKT2012,2025-06-04,Partner,/new-arrivals,15,24,North Central,No,,USD 7.52
L502434,C102361,MKT2001,2025-02-05,Google,/landing-a,0,26,North Cntrl,Yes,2025-02-25,13.2
L502435,C101146,MKT2000,2025-05-25,Meta,/bundle-offer,20,48,South South,Yes,2025-06-18,17.48
L502436,C102089,MKT2022,2025-08-02,CRM,/landing-a,10,44,North Central,Yes,2025-08-22,9.74
L502437,C101494,MKT2016,2025-06-12,CRM,/bundle-offer,0,55,South West,Yes,2025-06-19,3.68
L502438,C100702,MKT2034,2025-10-17,Meta,/landing-b,0,59,South West,Yes,"Oct 21, 2025",10.57
L502439,C102123,MKT2006,2025-03-12,Meta,/bundle-offer,0,36,South West,Yes,2025-03-24,7.76
L502440,C102295,,2025-02-18,Google,/new-arrivals,20,32,South West,Yes,2025-02-27,$23.61
L502441,C101164,MKT2000,"May 19, 2025",Meta,/bundle-offer,10,21,South West,No,,13.17
L502442,C100263,MKT2024,2025-08-09,Creator,/promo-summer,0,22,North West,No,,28.56
L502443,C101329,MKT2002,02-12-2025,Google,/promo-summer,15,49,South South,No,,19.97
L502444,C101379,MKT2002,2025-02-02,Google,/quiz,0,47,North West,No,,20.23
L502445,C101370,MKT2030,2025-01-18,Programmatic,/bundle-offer,10,46,South South,Yes,2025/02/09,6.36
L502446,C102066,MKT2005,2025-02-28,Meta,/promo-summer,10,28,South South,No,,$17.67
L502447,C101077,MKT2027,2025-04-26,Google,/landing-b,10,57,South South,Yes,04-28-2025,16.95
L502448,C101659,MKT2004,2025-09-03,Partner,/landing-b,15,48,South West,No,,8.72
L502449,C101079,MKT2028,2025/10/17,Google,/bundle-offer,20,57,South West,No,,20.62
L502450,C101015,MKT2025,2025-09-10,Meta,/landing-b,5,21,North West,No,,$14.91
L502451,C102176,MKT2000,2025-05-08,Meta,/landing-b,10,56,North Central,No,,$15.57
L502452,C102222,MKT2035,2025-11-15,Google,/promo-summer,10,61,South West,No,,$21.54
L502453,C100473,MKT2011,2025-04-27,CRM,/quiz,10,22,North West,No,,5.24
L502454,C102037,MKT2005,2025-03-13,creator ,/bundle-offer,10,26,South West,No,,19.37
L502455,C100321,MKT2001,2025-01-20,Google,/quiz,0,67,N Central,Yes,"Feb 11, 2025",19.71
L502456,C101398,MKT2021,2025-12-27,partner,/new-arrivals,5,,South West,Yes,2026-01-05,14.62
L502457,C102014,MKT2015,2025-05-27,Google,/landing-a,10,14,South South,Yes,2025-06-05,17.47
L502458,C101067,MKT2008,2025-04-04,Meta,/landing-a,0,22,South East,No,,13.97
L502459,C101393,MKT2025,2025-08-19,Meta,/landing-a,5,44,North Central,No,,12.24
L502460,C100774,MKT2009,2025-04-07,Creator,/bundle-offer,0,36,South West,Yes,2025-04-14,16.81
L502461,C100151,MKT2024,2025-09-01,Creator,/landing-a,0,32,South West,No,,$12.83
L502462,C100505,MKT2000,2025-05-19,Meta,/landing-b,10,48,South East,No,,15.5
L502463,C101577,MKT2012,2025-05-25,Partner,/landing-b,0,37,South South,No,,10.97
L502464,C101338,MKT2000,2025-05-01,Meta,/quiz,0,65,South South,Yes,2025-05-10,17.76
L502465,C100586,MKT2035,2025-12-15,Google,/promo-summer,0,28,North Central,No,,16.38
L502466,C100397,MKT2002,2025-02-18,Google,/bundle-offer,0,51,North Central,No,,19.42
L502467,C100105,MKT2002,2025-02-20,Google,/landing-b,15,37,North West,Yes,2025-03-22,15.68
L502468,C101105,MKT2010,2025/05/17,Google,/quiz,0,76,South West,Yes,06-08-2025,18.92
L502469,C100149,MKT2015,2025-06-08,Google,/quiz,0,34,South West,True,,14.58
L502470,C100099,MKT2024,2025-09-16,Creator,/new-arrivals,0,12,North West,Yes,2025-10-14,17.37
L502471,C100066,MKT2024,26/08/2025,Creator,/promo-summer,0,34,South South,No,,19.95
L502472,C102044,MKT2001,2025-01-22,Google,/new-arrivals,15,35,South East,No,,19.62
L502473,C101561,MKT2015,2025-06-12,Google,/new-arrivals,20,51,North West,No,,13.23
L502474,C100625,MKT2017,07-15-2025,Meta,/new-arrivals,5,22,North Central,No,,13.05
L502475,C100821,MKT2027,2025-05-02,Google,/bundle-offer,5,13,South East,No,,15.34
L502476,C100129,MKT2034,2025-08-31,Meta,/bundle-offer,0,70,North Central,Yes,2025-09-23,$17.52
L502477,C101455,MKT2005,2025-02-20,Meta,/landing-a,15,33,North West,No,,12.45
L502478,C100664,MKT2010,2025-04-22,Google,/landing-a,5,27,South West,Yes,2025-05-02,19.18
L502479,C100288,MKT2006,2025-03-06,Meta,/quiz,20,37,South West,No,,9.97
L502480,C100889,MKT2012,2025-05-15,Partner,/promo-summer,20,27,North West,Yes,2025-05-21,12.92
L502481,C101964,MKT2009,2025-04-22,Creator,/quiz,10,45,South South,Yes,2025-05-07,$14.50
L502482,C101790,MKT2021,2026/01/01,Partner,/promo-summer,15,16,South South,No,,11.8
L502483,C100899,MKT2027,23/04/2025,Google,/new-arrivals,20,45,South South,Yes,05-05-2025,13.24
L502484,C100098,MKT2023,2025-08-12,CRM,/bundle-offer,15,57,South West,No,,7.09
L502485,C101401,MKT2013,"Apr 10, 2025",Meta,/promo-summer,15,59,South West,Yes,05-09-2025,$18.42
L502486,C100554,MKT2035,2025-12-09,Google,/new-arrivals,0,29,North Central,Yes,2025-12-19,17
L502487,C102372,MKT2019,2025-07-27,Meta,/bundle-offer,5,58,North Central,Yes,2025-08-20,10.03
L502488,C100715,MKT2009,2025-03-30,Creator,/bundle-offer,0,36,North Central,Yes,04-13-2025,17.54
L502489,C100962,MKT2027,2025-04-09,Google,/bundle-offer,15,55,North West,Yes,2025-05-04,27.92
L502490,C101942,MKT2008,2025-03-17,Meta,/landing-b,15,62,South South,Yes,2025-03-27,$9.80
L502491,C101088,MKT2023,2025-08-04,CRM,/landing-a,0,57,South South,Yes,2025-08-28,4.16
L502492,C101764,MKT2026,2025/09/25,Google,/landing-a,20,51,South South,Yes,09-30-2025,21.94
L502493,C100776,MKT2028,2025-10-10,Google,/bundle-offer,10,55,South South,Yes,2025-10-25,17.27
L502494,C100709,MKT2030,2025-02-10,Programmatic,/landing-b,15,25,South West,No,,9.33
L502495,C100900,MKT2027,2025-05-09,Google,/landing-a,5,16,North West,Yes,02/06/2025,USD 14.83
L502496,C102111,MKT2006,2025-03-05,Meta,/landing-b,10,23,North West,No,,17.71
L502497,C100455,MKT2021,2025/12/31,Partner,/landing-b,0,48,North West,Yes,2026-01-30,5.41
L502498,C102012,MKT2007,2025-03-14,Creator,/bundle-offer,10,41,South West,Yes,2025-04-10,22.21
L502499,C101737,MKT2018,2025-08-09,Meta,/landing-a,10,47,South West,Yes,2025-08-10,USD 17.30
L502500,C100846,MKT2028,10-17-2025,Google,/landing-a,5,37,North Central,Yes,2025-10-19,23.56
L502501,C100387,MKT2010,2025-05-24,Google,/promo-summer,10,57,South South,No,,18.93
L502502,C100074,MKT2020,2025-06-07,CRM,/quiz,15,21,North West,No,,1.0
L502503,C100167,MKT2015,2025-06-11,Google,/quiz,0,36,South East,No,,USD 21.58
L502504,C101460,MKT2025,2025-09-12,Meta,/new-arrivals,10,25,North Central,Yes,2025-09-18,10.99
L502505,C101481,MKT2016,2025-06-14,CRM,/landing-b,0,59,South South,Yes,2025-07-11,1.0
L502506,C102237,MKT2018,2025-07-12,Meta,/quiz,10,58,South West,Yes,2025-07-26,$12.20
L502507,C101850,MKT2014,2025-10-28,Google,/quiz,20,25,North West,Yes,2025-11-22,15
L502508,C102014,MKT2023,2025-08-26,CRM,/landing-b,10,25,South South,No,,1.0
L502509,C100119,MKT2018,2025-07-15,Meta,/promo-summer,15,51,South West,Yes,2025-07-22,14.16
L502510,C101983,MKT2035,2025-11-17,Google,/landing-a,10,48,South South,Yes,2025-12-06,16
L502511,C101400,MKT2000,2025-06-06,Meta,/landing-b,15,58,South West,No,,17.75
L502512,C102158,MKT2004,2025/09/03,Partner,/landing-a,5,35,North Central,No,,5.43
L502513,C101223,MKT2001,2025-01-25,Google,/quiz,5,30,South East,No,,22.16
L502514,C102127,MKT2035,2025/11/21,Google,/promo-summer,5,30,North Central,No,,19.42
L502515,C100566,MKT2010,2025-04-04,Google,/new-arrivals,5,43,South South,No,,22.01
L502516,C101010,MKT2026,2025-09-28,Google,/landing-b,0,16,North West,No,,$14.56
L502517,,MKT2009,2025-04-21,Creator,/landing-b,20,29,South South,Yes,2025-05-03,27.21
L502518,C100281,MKT2024,2025-09-08,Creator,/quiz,10,38,South South,Yes,09-22-2025,14
L502519,C101735,MKT2030,2025-01-25,Programmatic,/quiz,5,27,South West,Yes,2025-02-03,7.83
L502520,C101443,MKT2026,09-18-2025,Google,/promo-summer,5,63,South West,No,,19.7
L502521,C100524,MKT2010,2025/04/30,Google,/landing-b,0,44,South South,Yes,2025-05-01,USD 14.63
L502522,C102171,MKT2000,2025/05/03,Meta,/landing-a,20,18,South West,Yes,2025-05-19,15.64
L502523,C101435,MKT2004,2025-09-03,Partner,/promo-summer,20,62,South South,No,,12.79
L502524,C100473,MKT2007,2025-04-01,Creator,/promo-summer,10,11,North West,No,,16.05
L502525,C100843,MKT2026,2025-09-11,Google,/landing-a,0,52,South West,Yes,2025-10-01,20.11
L502526,C100958,MKT2012,2025-05-24,Partner,/landing-b,10,53,North Central,Yes,2025/06/13,11.97
L502527,C102202,MKT2013,2025-02-21,Meta,/bundle-offer,0,31,South West,Yes,2025-03-15,12.38
L502528,C101004,MKT2000,2025-05-18,Meta,/new-arrivals,0,27,North Central,No,,12.39
L502529,C102324,MKT2028,2025-09-16,Google,/landing-b,5,62,South South,Yes,2025-09-24,USD 17.30
L502530,C102082,MKT2035,2025-12-08,Google,/promo-summer,15,13,North Central,No,,13.25
L502531,C101743,MKT2001,2025-02-06,Google,/new-arrivals,0,19,North Central,No,,20
L502532,C102302,MKT2017,2025-06-10,Meta,/landing-b,10,56,South West,No,,10.88
L502533,C101770,MKT2017,2025-07-02,Meta,/landing-a,15,27,South West,Yes,2025-07-23,2.85
L502534,C101539,MKT2005,2025-03-03,Meta,/landing-a,0,59,South West,No,,15.2
L502535,C101118,MKT2021,2026-01-02,Partner,/promo-summer,5,29,North West,Yes,2026-01-30,11.33
L502536,C102301,MKT2031,2025-11-05,Meta,/promo-summer,10,42,South West,No,,$9.36
L502537,C100502,MKT2006,2025-02-27,Meta,/landing-a,20,31,South West,Yes,2025-03-04,17.61
L502538,C100340,MKT2015,2025-06-01,Google,/promo-summer,10,39,South South,No,,17.1
L502539,C100544,MKT2006,2025-03-14,Meta,/promo-summer,20,39,South West,Yes,2025-03-23,21.91
L502540,C100286,MKT2029,2025-10-04,Google,/new-arrivals,5,33,North West,Yes,2025-10-05,16.53
L502541,C102071,MKT2009,2025-04-01,Creator,/bundle-offer,5,34,South South,No,,17.41
L502542,C102246,MKT2007,2025-03-24,Creator,/landing-b,20,15,South South,No,,13.41
L502543,C101829,MKT2001,2025-01-24,Google,/bundle-offer,10,37,South West,No,,14.18
L502544,C102072,MKT2022,2025-08-01,CRM,/landing-b,0,18,South South,No,,10.55
L502545,C102164,MKT2005,2025/02/28,Meta,/landing-b,5,22,South East,No,,19.06
L502546,C101184,MKT2029,26/10/2025,Google,/bundle-offer,0,40,South South,No,,15
L502547,C101491,MKT2012,2025-04-24,Partner,/landing-a,10,35,South South,No,,11.2
L502548,C100391,MKT2021,2025-12-13,Partner,/new-arrivals,0,24,North West,No,,9.63
L502549,C100611,MKT2017,2025-06-27,Meta,/new-arrivals,5,36,North West,No,,12.77
L502550,C102029,MKT2013,"Mar 16, 2025",Meta,/landing-b,0,6,North West,No,,20.46
L502551,C101687,MKT2031,2025/10/16,Meta,/quiz,0,23,South West,No,,14.04
L502552,C102059,MKT2024,2025-09-03,Creator,/new-arrivals,15,13,South East,Yes,2025-10-02,15.54
L502553,C100440,MKT2007,2025-03-19,Creator,/landing-b,0,53,South West,Yes,2025-04-02,20.75
L502554,C101854,MKT2008,2025-04-06,Meta,/landing-a,10,62,South South,No,,18.53
L502555,C101589,MKT2016,2025-06-17,CRM,/quiz,10,44,South South,Yes,2025-07-16,2.95
L502556,C100759,MKT2003,09/02/2025,CRM,/landing-a,10,5,South East,No,,3
L502557,C102247,MKT2028,2025-10-17,Google,/bundle-offer,5,26,South East,No,,16.58
L502558,C101603,MKT2002,2025/02/12,Google,/quiz,10,58,North Central,No,,14.32
L502559,C101239,MKT2008,2025-03-19,Meta,/landing-b,5,38,South West,Yes,2025-03-25,$13.33
L502560,C101026,MKT2012,2025-06-02,Partner,/promo-summer,10,55,South South,No,,USD 3.34
L502561,C100134,MKT2010,2025-04-22,Google,/landing-a,0,50,South West,Yes,2025-05-11,$22.91
L502562,C101237,MKT2034,08-12-2025,Meta,/landing-a,0,30,South West,No,,16.12
L502563,C101722,MKT2031,11-10-2025,Meta,/promo-summer,15,60,North Central,Yes,2025-11-17,15.67
L502564,C100915,MKT2027,2025-05-19,Google,/promo-summer,15,65,South South,No,,$10.95
L502565,C100803,MKT2032,2025-11-18,Google,/landing-a,0,35,North West,No,,14.53
L502566,C102010,MKT2033,2025-11-16,Programmatic,/bundle-offer,5,5,North Central,No,,12.57
L502567,C101837,MKT2011,2025-04-25,CRM,/landing-b,10,44,South East,No,,5.39
L502568,C100559,MKT2018,2025-07-10,Meta,/quiz,15,78,South West,Yes,2025-07-30,USD 14.39
L502569,C102231,MKT2014,2025-10-10,Google,/quiz,20,65,South-West,No,,14.64
L502570,C100830,MKT2016,2025-06-13,partner,/landing-b,0,41,North Central,Yes,2025-06-22,3.32
L502571,C101527,MKT2013,2025-05-19,Meta,/landing-a,10,35,South West,No,,13.7
L502572,C102192,MKT2002,01-25-2025,Google,/landing-b,0,36,North Central,No,,14.86
L502573,C102174,MKT2029,24/10/2025,Google,/landing-b,10,72,South West,Yes,2025-11-08,$16.79
L502574,C101715,MKT2024,2025-08-24,Creator,/bundle-offer,10,19,North West,Yes,2025-09-02,$17.52
L502575,C101918,MKT2016,2025-06-16,CRM,/new-arrivals,15,34,South West,Yes,2025-07-15,14.06
L502576,C101503,MKT2032,2025-11-03,Google,/bundle-offer,10,44,South South,No,,26.97
L502577,C101279,MKT2006,2025-03-01,Meta,/new-arrivals,10,77,South West,No,,14.63
L502578,C100502,MKT2019,07-01-2025,Meta,/new-arrivals,10,26,South West,No,,$12.77
L502579,C101506,MKT2002,2025-02-21,Google,/quiz,20,63,South West,Yes,2025-03-06,USD 21.61
L502580,C102240,MKT2028,2025-10-02,Google,/promo-summer,5,12,South West,Yes,2025-10-19,4.9
L502581,C100170,MKT2021,2025-12-12,Partner,/landing-b,10,24,North Central,Yes,2025-12-15,9.9
L502582,C101006,MKT2014,2025-10-21,Google,/landing-a,10,63,South West,No,,19.04
L502583,C100024,MKT2024,2025-08-11,Creator,/landing-b,10,41,North Central,Yes,29/08/2025,10.7
L502584,C101986,MKT2009,2025-04-02,Creator,/promo-summer,20,49,South South,Yes,2025-04-16,19.65
L502585,C100572,MKT2004,09-02-2025,Partner,/new-arrivals,0,65,North West,Yes,2025-09-19,8.81
L502586,C101555,MKT2006,2025-03-18,Meta,/new-arrivals,15,14,North West,No,,14.29
L502587,C100501,MKT2021,2025/12/20,Partner,/landing-b,10,30,South West,No,,14.24
L502588,C100528,MKT2008,2025-03-20,Meta,/bundle-offer,0,11,North Central,No,,12
L502589,C102383,MKT2018,2025-07-05,Meta,/landing-b,15,49,South East,No,,14.52
L502590,C100890,MKT2000,2025-05-15,Meta,/new-arrivals,20,50,South West,No,,5.49
L502591,C100480,MKT2000,2025-05-05,Meta,/promo-summer,20,17,South South,No,,15.69
L502592,C101884,MKT2034,2025-10-27,Meta,/quiz,5,19,South South,No,,$12.61
L502593,C101718,MKT2003,2025-02-10,CRM,/landing-a,10,50,South West,No,,7.05
L502594,C101888,MKT2001,2025-01-13,Google,/landing-a,20,54,North Central,No,,13.83
L502595,C101985,MKT2013,2025/03/10,Meta,/new-arrivals,5,36,South South,Yes,2025-04-05,17.9
L502596,C100767,MKT2027,2025-04-09,Google,/quiz,0,57,North Central,Yes,2025/05/09,20.28
L502597,C101287,MKT2009,2025-04-09,Creator,/promo-summer,20,30,South West,No,,$19.70
L502598,C102351,MKT2003,"Feb 03, 2025",CRM,/landing-a,15,49,South West,Yes,2025-03-03,6.2
L502599,C102189,MKT2020,2025-05-28,CRM,/new-arrivals,10,50,South West,No,,12.7
L502600,C100373,MKT2026,31/08/2025,Google,/landing-b,0,35,South West,Yes,2025-09-26,17.0
L502601,C101549,MKT2025,2025-09-16,Meta,/landing-a,0,59,South West,Yes,2025-10-09,9.78
L502602,C101533,MKT2008,2025-03-24,Meta,/quiz,5,36,South South,Yes,2025-03-25,9.96
L502603,C102171,MKT2003,2025-02-16,CRM,/promo-summer,10,41,South West,No,,1.0
L502604,C102245,MKT2018,2025-08-02,Meta,/bundle-offer,0,58,South West,No,,USD 9.50
L502605,C101527,MKT2031,2025-10-16,Meta,/bundle-offer,0,26,South West,Yes,10-22-2025,10.81
L502606,C101968,MKT2025,2025-09-18,Meta,/promo-summer,0,48,North West,No,,11.1
L502607,C102161,MKT2004,2025-09-03,Partner,/bundle-offer,0,5,North West,No,,$10.35
L502608,C102226,MKT2005,2025-03-11,Meta,/landing-b,0,49,South South,Yes,2025-03-13,$14.00
L502609,C100871,MKT2034,2025-09-30,Meta,/new-arrivals,10,35,South West,Yes,2025-10-23,14.59
L502610,C100486,MKT2000,2025/05/19,Meta,/promo-summer,5,49,South South,No,,10.48
L502611,C100026,MKT2020,2025-06-22,CRM,/bundle-offer,10,59,South West,No,,2.12
L502612,C101161,MKT2035,2025-11-18,Google,/bundle-offer,15,36,South West,No,,20.07
L502613,C101613,MKT2006,03-01-2025,Meta,/promo-summer,15,61,South-West,Yes,2025-03-20,8.0
L502614,C101734,MKT2010,2025-04-07,Google,/bundle-offer,5,35,North Central,No,,14.12
L502615,C102326,MKT2020,2025-06-24,CRM,/bundle-offer,0,35,North West,No,,3.67
L502616,C101361,MKT2031,"Nov 14, 2025",Meta,/new-arrivals,5,15,North West,No,,8.31
L502617,C102356,MKT2018,2025-08-02,Meta,/landing-b,-5,29,North Central,No,,11.55
L502618,C100206,MKT2016,2025-05-31,CRM,/quiz,15,42,North West,No,,4.5
L502619,C101758,MKT2032,2025-10-20,Google,/landing-b,20,39,North Central,No,,USD 18.43
L502620,C100680,MKT2031,2025-11-04,Meta,/promo-summer,20,46,South South,Yes,2025-11-10,15.05
