session_id,customer_id,campaign_id,session_date,device,channel_group,pages_viewed,time_on_site_sec,bounce,add_to_cart,checkout_started,geo_region
S809994,C101410,MKT2011,2025-01-31 03:30:33,Mobile,Email,6,160,False,False,False,South West
S809995,C101786,MKT2023,2025-08-07 17:13:17,Mobile,Email,7,198,False,True,True,South South
S809996,C102327,MKT2029,2025-04-04 22:56:21,Mobile,Paid Search,4,8,False,False,False,South West
S809997,C100268,MKT2006,2025-07-11 17:53:41,Mobile,Paid Social,7,80,True,False,False,North Central
S809998,C100849,MKT2000,14/04/2025,Mobile,Paid Social,6,284,False,False,False,South West
S809999,C100911,,2025-03-18 15:33:25,Mobile,Email,4,188,False,True,False,South South
S810000,C101430,MKT2002,2025-10-20 07:53:21,Mobile,Paid Search,4,239,True,False,False,South West
S810001,C100093,,2025-05-07 13:07:32,Mobile,Email,7,246,False,True,False,South East
S810002,C102305,MKT2005,2025-10-05 19:49:24,Mobile,Paid Social,3,194,False,False,False,North West
S810003,C102323,MKT2028,2025-01-04,Mobile,Paid Search,4,203,False,False,False,South South
S810004,C100458,MKT2004,04-02-2025,Mobile,Affiliate,6,439,False,False,False,South West
S810005,C102141,MKT2003,2025-08-05,Mobile,Email,4,260,True,False,False,South West
S810006,C102042,MKT2016,2025-06-17 07:21:16,Mobile,Email,5,205,False,True,False,South West
S810007,C102102,,"Sep 11, 2025",Mobile,Direct,5,187,False,False,False,North Central
S810008,C100097,MKT2014,2025-11-25 22:40:53,Mobile,Paid Search,8,162,False,True,False,North West
S810009,,MKT2002,2025-05-29 17:44:42,Mobile,Paid Search,3,8,False,False,False,South East
S810010,C101239,MKT2016,2025-01-12 18:55:29,Mobile,Email,5,419,True,False,False,South West
S810011,C100331,,2025-06-12 22:09:41,Mobile,Referral,4,381,False,True,True,South West
S810012,C102327,MKT2013,2025-08-31 09:06:01,Mobile,Paid Social,4,43,True,True,True,South West
S810013,C100639,MKT2021,24/06/2025,Mobile,Affiliate,4,8,False,False,False,South West
S810014,C101711,MKT2006,2025-10-16 14:21:30,Mobile,Paid Social,3,99,True,False,False,North Central
S810015,C102072,,2025-10-30,Mobile,Referral,3,244,False,False,False,South South
S810016,C101443,,2025-04-22 08:30:43,Desktop,Direct,7,439,False,True,False,South West
S810017,C101744,MKT2007,"Jun 04, 2025",Desktop,Influencer,6,327,False,False,False,North Central
S810018,C102204,MKT2035,09-08-2025,Mobile,Paid Search,6,282,False,True,True,South East
S810019,C102107,MKT2005,2025-11-10 20:38:44,Mobile,Paid Search ,7,300,False,True,True,South West
S810020,C101050,MKT2018,2025-11-21 04:47:30,Mobile,Paid Social,7,349,False,False,False,South South
S810021,C100567,MKT2004,16/12/2025,Mobile,Affiliate,8,99,False,False,False,South West
S810022,C102045,MKT2007,2025/11/11,Mobile,Influencer,2,8,False,False,False,South East
S810023,C100359,MKT2031,2025-03-30,Mobile,Paid Social,2,129,True,False,False,South West
S810024,C101600,MKT2001,07-30-2025,Mobile,Paid Search,7,286,False,True,True,North Central
S810025,C101513,,2025-02-28 05:35:26,Mobile,Referral,5,266,True,False,False,North West
S810026,C101136,MKT2011,2025-06-18 06:10:28,Mobile,Email,8,427,False,True,False,South West
S810027,C100399,MKT2023,2025-07-14 06:56:20,Mobile,Email,8,83,False,False,False,North Central
S810028,C100313,MKT2007,03-04-2025,Mobile,Influencer,9,202,False,False,False,South East
S810029,C101841,MKT2014,2025-06-05 08:53:56,Mobile,Paid Search,6,144,False,True,False,North Central
S810030,C101084,MKT2003,2025-06-26 23:30:04,Mobile,Email,4,117,False,False,False,South West
S810031,C101200,MKT2022,2025-02-06 18:21:32,Desktop,Email,5,222,False,True,False,North West
S810032,C100493,MKT2016,2025-08-08 00:47:32,Mobile,Email,6,183,True,True,False,South West
S810033,C100881,MKT2025,2025-11-15 11:16:33,Mobile,Paid Social,1,95,False,False,False,South West
S810034,C101907,,2025-03-17 02:53:24,Mobile,Organic,6,307,False,False,False,North West
S810035,C101808,MKT2005,2025-06-15 07:28:39,Mobile,Paid Social,2,189,False,False,False,North West
S810036,C101050,,2025-05-21 05:10:36,Mobile,Direct,6,144,False,False,False,South South
S810037,C100867,MKT2026,2025-10-31 03:05:06,Mobile,Paid Search,11,354,False,True,False,South South
S810038,C100086,MKT2024,2025-02-27,Desktop,Influencer,9,257,False,True,False,South West
S810039,C101978,MKT2031,2025-12-23 21:59:59,Mobile,Paid Social,6,273,False,False,False,South West
S810040,C100382,MKT2020,2025-02-22 10:05:18,Desktop,Email,4,376,False,False,False,South West
S810041,C100942,MKT2015,"May 06, 2025",Desktop,Paid Search,7,212,False,True,False,North Central
S810042,C101947,MKT2005,2025-01-09 22:42:40,Mobile,Paid Social,4,242,1,False,False,South South
S810043,C100982,MKT2023,2025-05-10 11:17:37,Mobile,Email,3,383,False,False,False,North Central
S810044,C102046,MKT2035,2025-10-02,Mobile,Paid Search,4,298,False,False,False,South South
S810045,C100791,MKT2028,2025-10-17 04:14:08,Mobile,Paid Search,5,237,False,True,True,North Central
S810046,C100730,MKT2030,2025-07-31 08:40:09,Desktop,Display,5,52,False,False,False,South South
S810047,C100001,MKT2009,2025-09-13 04:07:42,Desktop,Influencer,6,419,False,True,False,North West
S810048,C101263,,2025/11/08,Mobile,Email,7,7201,False,False,False,South South
S810049,C101187,,2025-10-26 23:44:01,Desktop,Referral,8,100,False,True,True,North Central
S810050,C102038,MKT2020,2025-08-02 17:05:19,Desktop,Email,3,339,True,False,False,South South
S810051,C101404,MKT2028,2025-07-14 06:54:51,Mobile,Paid Search,3,313,False,False,False,South West
S810052,C100062,MKT2034,2025-09-26 11:13:29,Mobile,Paid Social,5,364,False,True,True,South West
S810053,C100936,MKT2001,2025-04-08 13:19:38,Mobile,Paid Search,4,98,False,False,False,North West
S810054,C100652,MKT2026,2025-01-22 11:06:42,Desktop,Paid Search,6,659,True,False,False,South West
S810055,C102389,MKT2020,2025-01-27 06:24:11,Mobile,Email,3,373,False,False,False,North West
S810056,C100052,MKT2016,2025/06/09,Desktop,Email,3,143,True,False,False,North West
S810057,C101640,MKT2000,2025-11-02 14:14:47,Desktop,Paid Social,8,137,False,True,False,South East
S810058,C101102,,2025-05-09 13:40:32,Tablet,Email,6,340,False,True,False,South West
S810059,C100568,MKT2008,2025-07-22 00:23:15,Mobile,Paid Social,2,284,False,False,False,South West
S810060,C101563,MKT2032,2025-07-13 12:14:34,Mobile,Paid Search,7,10,True,False,False,South South
S810061,C100750,,2025-04-15 23:57:30,Mobile,Direct,4,359,False,True,False,South West
S810062,C100720,,2025-03-07 21:39:26,Mobile,Email,5,35,False,False,False,North Central
S810063,C100106,MKT2034,2025-01-21 03:08:04,Mobile,Paid Social,3,122,False,True,False,South East
S810064,C101837,,2025-04-30 06:55:40,Mobile,Direct,ten,371,False,True,True,South East
S810065,C101172,,27/01/2025,Mobile,Direct,2,263,True,False,False,North Central
S810066,C100806,MKT2017,2025-03-30 02:56:52,Mobile,Paid Social,6,273,False,True,False,South East
S810067,C100979,MKT2024,2025-08-06 22:13:55,Mobile,Influencer,8,138,True,True,True,North West
S810068,C100548,,2025-06-20 14:35:53,Mobile,Email,3,247,True,False,False,North West
S810069,C100975,MKT2005,2025-05-28 06:10:09,Desktop,Paid Social,3,114,True,False,False,South West
S810070,C102323,,2025-04-03 17:36:37,Desktop,Direct,5,325,False,False,False,South South
S810071,C101427,,2025-02-28 05:41:23,Desktop,Email,7,315,False,True,False,North West
S810072,C101691,,2025-02-22 17:57:18,Desktop,Referral,6,261,False,False,False,South South
S810073,C100854,MKT2002,2025-07-04 17:22:05,Mobile,Paid Search,6,88,False,True,True,North Central
S810074,C101518,MKT2009,2025-09-13 13:02:01,Mobile,Influencer,5,221,False,True,False,South South
S810075,C101234,MKT2020,2025-11-03 02:51:38,Mobile,Email,3,135,False,True,True,South East
S810076,C100485,MKT2030,2025-06-18 16:37:48,Mobile,Display,8,155,False,True,True,South South
S810077,C101860,,2025-02-23 19:33:16,Mobile,Email,5,424,False,True,False,South West
S810078,C100234,,2025-08-25 05:17:51,Mobile,Direct,7,144,False,True,False,South East
S810079,C102074,MKT2032,2025-03-26 13:54:46,Mobile,Paid Search,5,242,True,False,False,South South
S810080,C102187,,2025/07/10,Mobile,Direct,6,253,False,False,False,South South
S810081,C100308,MKT2007,2025-03-12 17:47:23,Tablet,Influencer,4,173,True,False,False,South East
S810082,C101188,,14/12/2025,Desktop,Direct,6,103,False,False,False,South West
S810083,,MKT2028,2025-04-05 13:28:41,Desktop,Paid Search,2,193,True,False,False,South South
S810084,C100557,MKT2011,05-01-2025,Desktop,Email,4,130,False,False,False,North Central
S810085,C101148,,09/11/2025,Mobile,Email,4,80,False,False,False,North West
S810086,C102330,,2025-11-28 16:21:35,Desktop,Direct,5,8,True,False,False,South West
S810087,C101896,MKT2026,2025-04-08 02:18:47,Desktop,Paid Search,5,261,False,False,False,North Central
S810088,C101006,MKT2030,2025-05-05 16:29:19,Mobile,Display,9,79,True,True,True,South West
S810089,C102164,MKT2001,"Oct 31, 2025",Mobile,Paid Search,3,345,True,False,False,South East
S810090,C100403,MKT2011,2025-06-05 18:55:07,Mobile,Email,5,464,False,True,False,South South
S810091,C100135,MKT2014,2025-03-27 15:50:26,Mobile,Paid Search,4,317,False,False,False,North West
S810092,C100889,MKT2017,2025-12-06 14:23:39,Mobile,Paid Social,4,340,True,False,False,North West
S810093,C101535,MKT2008,2025-01-02 02:40:11,Mobile,Paid Social,4,368,False,False,False,South West
S810094,C101077,MKT2007,2025-04-17 04:57:25,Mobile,Influencer,7,16,False,False,False,South South
S810095,C100652,,2025-06-27 08:42:15,Mobile,Email,6,152,False,False,False,South West
S810096,C102260,MKT2007,2025-12-24 11:38:30,Mobile,Influencer,7,229,False,True,False,South West
S810097,C100730,MKT2015,2025-12-23 22:56:37,Desktop,Paid Search,8,8,True,True,True,South South
S810098,C100764,MKT2004,2025-08-05 04:49:48,Mobile,Affiliate,5,403,True,False,False,South East
S810099,C102217,,2025-09-05 07:12:55,Mobile,Direct,7,149,False,False,False,South West
S810100,C100340,MKT2014,2025-05-11 18:06:58,Tablet,Paid Search,4,191,True,False,False,South South
S810101,C100129,MKT2004,2025-11-17 00:07:34,Desktop,Affiliate,10,108,False,True,True,North Central
S810102,C101995,MKT2010,2025-05-14 20:07:48,Desktop,Paid Search,3,142,True,False,False,South West
S810103,C102348,,2025-02-23 09:23:14,Mobile,Email,7,172,True,False,False,South West
S810104,C101305,,2025-03-16 05:57:36,Mobile,Email,10,235,False,1,False,North Central
S810105,C101317,,26/04/2025,Mobile,Email,5,132,False,False,False,South South
S810106,C100022,MKT2028,2025-06-02 18:56:47,Mobile,Paid Search,4,135,False,False,False,North Central
S810107,C101697,MKT2001,2025-01-29 18:44:42,Mobile,Paid Search,8,8,False,True,False,North Central
S810108,C100913,MKT2004,"Nov 07, 2025",Mobile,Affiliate,6,314,True,False,False,North West
S810109,C101158,MKT2006,06-05-2025,Mobile,Paid Social,3,416,True,True,False,North Central
S810110,C100049,MKT2013,2025-10-10 21:14:12,Mobile,Paid Social,3,578,False,False,False,North West
S810111,C100686,MKT2033,2025-01-13 14:05:47,Mobile,Display,3,320,False,False,False,North Central
S810112,C101144,,2025-04-11 16:44:27,Mobile,Referral,4,151,False,False,False,South West
S810113,C101515,MKT2009,2025-07-20 03:07:04,Mobile,Influencer,3,230,False,False,False,South West
S810114,C101079,MKT2007,03-17-2025,Tablet,Influencer,5,174,False,False,False,South West
S810115,C100209,MKT2019,"Apr 08, 2025",Tablet,Paid Social,6,277,True,False,False,South West
S810116,C101328,,2025-01-30 13:21:22,Mobile,Email,5,538,False,False,False,South West
S810117,C100174,MKT2012,2025/10/11,Mobile,Affiliate,3,257,False,False,False,North West
S810118,C100324,MKT2028,2025-06-28 11:56:19,Mobile,Paid Search,8,122,False,True,False,South West
S810119,C101253,,2025-02-05 00:41:15,Mobile,Organic,7,208,False,True,True,South South
S810120,C102141,MKT2025,2025-01-29 07:09:08,Mobile,Paid Social,6,294,True,False,False,South West
S810121,C100247,MKT2030,2025-12-17 12:44:35,Mobile,Display,2,181,False,False,False,North West
S810122,C100634,MKT2003,"Sep 09, 2025",Mobile,Email,3,433,False,False,False,South East
S810123,C100050,MKT2026,2025-05-08 12:59:05,Mobile,Paid Search,5,54,True,False,False,South South
S810124,C100295,MKT2013,2025-09-06 12:35:58,Tablet,Paid Social,5,382,False,True,False,South West
S810125,C100771,MKT2005,2025-10-20 11:37:36,Mobile,Paid Social,4,8,False,False,False,North Central
S810126,C100182,MKT2009,2025-06-28 05:41:15,Mobile,Influencer,6,118,True,True,True,North West
S810127,C100586,MKT2026,2025-11-21 17:05:29,Mobile,Paid Search,14,354,False,True,False,North Central
S810128,C101899,MKT2011,2025-06-27,Desktop,Email,2,264,False,False,False,South West
S810129,C102207,,2025-12-26 07:32:26,Mobile,Organic,11,321,False,True,True,South West
S810130,C101079,,2025-01-10 14:08:49,Tablet,Referral,5,25,False,False,False,South West
S810131,C100311,MKT2016,2025-10-05,Mobile,Email,2,8,False,False,False,South East
S810132,C100120,MKT2005,2025/05/09,Mobile,Paid Social,6,138,False,False,False,North Central
S810133,C101114,,2025-01-08 06:04:19,Mobile,Organic,2,135,False,True,False,North West
S810134,C101279,MKT2017,2025-05-20 01:32:18,Desktop,Paid Social,6,145,False,False,False,South West
S810135,C100752,MKT2000,2025-04-05 01:25:01,Mobile,Paid Social,5,225,False,True,True,South West
S810136,C101770,MKT2010,2025-07-02 21:23:13,Mobile,Paid Search,6,400,True,False,False,South West
S810137,C102199,MKT2020,2025-07-19 02:21:52,Desktop,Email,6,84,True,False,False,South South
S810138,C100183,MKT2000,2025-08-07 17:40:28,Tablet,Paid Social,7,111,False,False,False,NW
S810139,C100515,MKT2031,11-02-2025,Mobile,Paid Social,5,371,False,False,False,South South
S810140,C102138,,2025-10-21 22:07:01,Desktop,Direct,4,169,False,False,False,North West
S810141,C100261,,2025-11-11 02:53:36,Mobile,Email,7,193,False,True,False,South West
S810142,C100400,MKT2015,2025-11-14 01:47:38,Mobile,Paid Search,4,219,False,True,True,South East
S810143,C100810,MKT2028,"Oct 15, 2025",Desktop,Paid Search,5,369,False,False,False,South West
S810144,C101291,MKT2006,2025-08-16 03:08:44,Mobile,Paid Social,8,8,False,True,False,South South
S810145,C102318,,2025-08-03 02:30:34,Desktop,Referral,6,285,True,False,False,North West
S810146,C100872,,2025-11-14 11:38:31,Desktop,Email,5,321,True,False,False,South South
S810147,C100577,,2025-08-07 04:32:54,Mobile,Direct,8,71,False,False,False,North West
S810148,C100403,,2025-09-01 03:42:11,Mobile,Email,7,353,False,True,False,South South
S810149,C101951,,2025-12-20 18:47:27,Desktop,Organic,9,8,False,True,False,South West
S810150,C101369,MKT2035,2025-07-14 15:06:07,Desktop,Paid Search,4,516,True,False,False,South East
S810151,C102297,MKT2024,12-14-2025,Mobile,Influencer,5,108,False,False,False,North West
S810152,C100929,MKT2026,"Dec 22, 2025",Desktop,Paid Search,6,206,False,False,False,South West
S810153,C101256,MKT2019,2025-09-02 10:31:43,Mobile,Paid Social,9,121,False,True,True,South West
S810154,C101820,MKT2032,2025-10-04 07:02:43,Mobile,Paid Search,6,37,False,False,False,North Central
S810155,C102062,MKT2025,2025-12-21 12:34:24,Desktop,Paid Social,5,409,False,False,False,South West
S810156,C100047,MKT2011,2025-07-28 16:34:09,Desktop,Email,7,163,False,False,False,North Central
S810157,C102355,,2025-12-01 01:08:16,Desktop,Email,5,296,True,True,False,S/South
S810158,C100443,MKT2034,2025-08-26 16:28:21,Desktop,Paid Social,3,8,True,False,False,South South
S810159,C101384,MKT2018,2025-03-30 20:06:51,Mobile,Paid Social,4,195,False,True,True,North Central
S810160,C102272,,2025-06-15 23:22:04,Mobile,Direct,4,179,False,True,True,South South
S810161,C100907,MKT2018,2025-01-24 20:17:14,Mobile,Paid Social,7,183,False,False,False,South South
S810162,C101426,MKT2002,"Jun 11, 2025",Mobile,Paid Search,7,363,False,False,False,North West
S810163,C100119,MKT2003,2025-11-05 01:08:09,Mobile,Email,5,94,True,False,False,South West
S810164,C101426,MKT2028,2025-07-25 04:44:26,Desktop,Paid Search,5,50,False,False,False,North West
S810165,C101251,MKT2014,2025-07-25 08:31:21,Mobile,Paid Search,5,407,False,True,True,North Central
S810166,C100682,MKT2007,2025/05/18,Mobile,Influencer,5,137,False,False,False,North West
S810167,C101066,MKT2021,2025-10-10 09:41:39,Mobile,Affiliate,3,159,True,False,False,North Central
S810168,C101381,MKT2022,2025-04-18 01:58:17,Mobile,Email,4,169,False,False,False,North Central
S810169,C100061,MKT2000,2025-08-25 05:51:07,Mobile,Paid Social,4,359,False,False,False,North West
S810170,C101053,MKT2033,2025/03/13,Tablet,Display,5,347,True,True,False,North Central
S810171,C101830,MKT2012,2025-08-19 21:32:20,Mobile,Affiliate,3,274,True,False,False,South East
S810172,C101651,MKT2027,14/09/2025,Mobile,Paid Search,-1,249,True,False,False,South South
S810173,C100018,MKT2008,2025-06-15 03:45:02,Desktop,Paid Social,4,271,True,False,False,North Central
S810174,C100503,,2025-06-26 19:53:49,Tablet,Referral,4,458,True,False,False,North Central
S810175,C102398,,2025-08-14 17:44:31,Mobile,Referral,10,438,False,True,False,North Central
S810176,C100903,,2025-09-28 17:17:42,Mobile,Email,7,77,False,False,False,South East
S810177,C101749,MKT2035,2025-03-09 11:36:57,Mobile,Paid Search,6,206,False,False,False,South West
S810178,C100986,MKT2024,2025-01-23 13:20:14,Mobile,Influencer,8,500,True,True,False,South South
S810179,C100335,MKT2017,2025-09-11 21:15:09,Mobile,Paid Social,8,215,False,True,True,South East
S810180,C102066,MKT2011,2025-12-08,Mobile,Email,2,364,True,False,False,South South
S810181,C100645,MKT2034,2025-12-06 17:08:53,Mobile,Paid Social,5,368,False,False,False,North Central
S810182,C102310,MKT2012,2025-12-28 14:39:31,Mobile,Affiliate,2,278,False,False,False,South East
S810183,C102182,MKT2012,2025-12-05 22:47:18,Mobile,Affiliate,6,168,False,True,False,South West
S810184,C100026,,08-29-2025,Mobile,Organic,4,117,False,True,True,South West
S810185,C100835,,01-05-2025,Mobile,Referral,10,325,False,True,False,North Central
S810186,C100394,MKT2024,2025-05-03 12:17:56,Mobile,Influencer,7,56,False,False,False,North Central
